phase,seed,episode,reward,epsilon,loss,reached_goal
mechanism_delay_delay_10,11,127,0.74,0.05,0.016621,1
mechanism_delay_delay_10,11,128,0.82,0.05,0.011454,1
mechanism_delay_delay_10,11,129,0.78,0.05,0.020134,1
mechanism_delay_delay_10,11,130,0.82,0.05,0.016498,1
mechanism_delay_delay_10,11,131,0.77,0.05,0.033621,1
mechanism_delay_delay_10,11,132,0.82,0.05,0.029498,1
mechanism_delay_delay_10,11,133,0.82,0.05,0.013058,1
mechanism_delay_delay_10,11,134,0.82,0.05,0.01527,1
mechanism_delay_delay_10,11,135,0.8,0.05,0.01169,1
mechanism_delay_delay_10,11,136,0.82,0.05,0.021754,1
mechanism_delay_delay_10,11,137,0.82,0.05,0.028535,1
mechanism_delay_delay_10,11,138,0.29,0.05,0.019059,1
mechanism_delay_delay_10,11,139,0.61,0.05,0.014002,1
mechanism_delay_delay_10,11,140,0.82,0.05,0.021924,1
mechanism_delay_delay_10,11,141,0.82,0.05,0.018725,1
mechanism_delay_delay_10,11,142,0.8,0.05,0.012958,1
mechanism_delay_delay_10,11,143,0.8,0.05,0.011528,1
mechanism_delay_delay_10,11,144,0.82,0.05,0.019767,1
mechanism_delay_delay_10,11,145,0.81,0.05,0.005704,1
mechanism_delay_delay_10,11,146,0.81,0.05,0.01127,1
mechanism_delay_delay_10,11,147,0.82,0.05,0.012078,1
mechanism_delay_delay_10,11,148,0.82,0.05,0.022276,1
mechanism_delay_delay_10,11,149,0.82,0.05,0.016344,1
mechanism_delay_delay_10,11,150,0.81,0.05,0.004898,1
mechanism_delay_delay_10,11,151,0.82,0.05,0.031,1
mechanism_delay_delay_10,11,152,0.74,0.05,0.003157,1
mechanism_delay_delay_10,11,153,0.74,0.05,0.012418,1
mechanism_delay_delay_10,11,154,0.53,0.05,0.031154,1
mechanism_delay_delay_10,11,155,0.82,0.05,0.011137,1
mechanism_delay_delay_10,11,156,0.82,0.05,0.018591,1
mechanism_delay_delay_10,11,157,0.79,0.05,0.010459,1
mechanism_delay_delay_10,11,158,0.82,0.05,0.014346,1
mechanism_delay_delay_10,11,159,0.82,0.05,0.022812,1
mechanism_delay_delay_10,11,160,0.82,0.05,0.02104,1
mechanism_delay_delay_10,11,161,0.82,0.05,0.032616,1
mechanism_delay_delay_10,11,162,0.82,0.05,0.00636,1
mechanism_delay_delay_10,11,163,0.8,0.05,0.0189,1
mechanism_delay_delay_10,11,164,0.74,0.05,0.015919,1
mechanism_delay_delay_10,11,165,0.82,0.05,0.010584,1
mechanism_delay_delay_10,11,166,0.82,0.05,0.02725,1
mechanism_delay_delay_10,11,167,0.72,0.05,0.011414,1
mechanism_delay_delay_10,11,168,0.82,0.05,0.011927,1
mechanism_delay_delay_10,11,169,0.82,0.05,0.02024,1
mechanism_delay_delay_10,11,170,0.82,0.05,0.009821,1
mechanism_delay_delay_10,11,171,0.79,0.05,0.018728,1
mechanism_delay_delay_10,11,172,0.55,0.05,0.013589,1
mechanism_delay_delay_10,11,173,0.82,0.05,0.017433,1
mechanism_delay_delay_10,11,174,0.8,0.05,0.012873,1
mechanism_delay_delay_10,11,175,0.8,0.05,0.02539,1
mechanism_delay_delay_10,11,176,0.82,0.05,0.032291,1
mechanism_delay_delay_10,11,177,0.8,0.05,0.028663,1
mechanism_delay_delay_10,11,178,0.82,0.05,0.0072,1
mechanism_delay_delay_10,11,179,0.82,0.05,0.026889,1
mechanism_delay_delay_10,11,180,0.8,0.05,0.014705,1
mechanism_delay_delay_10,11,181,0.82,0.05,0.011592,1
mechanism_delay_delay_10,11,182,0.82,0.05,0.017961,1
mechanism_delay_delay_10,11,183,0.82,0.05,0.002341,1
mechanism_delay_delay_10,11,184,0.8,0.05,0.015482,1
mechanism_delay_delay_10,11,185,0.74,0.05,0.015352,1
mechanism_delay_delay_10,11,186,0.82,0.05,0.016616,1
mechanism_delay_delay_10,11,187,0.82,0.05,0.026521,1
mechanism_delay_delay_10,11,188,0.78,0.05,0.023046,1
mechanism_delay_delay_10,11,189,0.82,0.05,0.027486,1
mechanism_delay_delay_10,11,190,0.82,0.05,0.018807,1
mechanism_delay_delay_10,11,191,0.82,0.05,0.026515,1
mechanism_delay_delay_10,11,192,0.82,0.05,0.010189,1
mechanism_delay_delay_10,11,193,0.82,0.05,0.005158,1
mechanism_delay_delay_10,11,194,0.78,0.05,0.028886,1
mechanism_delay_delay_10,11,195,0.82,0.05,0.034809,1
mechanism_delay_delay_10,11,196,0.8,0.05,0.033126,1
mechanism_delay_delay_10,11,197,0.82,0.05,0.023022,1
mechanism_delay_delay_10,11,198,0.81,0.05,0.019812,1
mechanism_delay_delay_10,11,199,0.82,0.05,0.010642,1
mechanism_delay_delay_10,11,200,0.82,0.05,0.012146,1
mechanism_delay_delay_10,11,201,0.77,0.05,0.015642,1
mechanism_delay_delay_10,11,202,0.82,0.05,0.029509,1
mechanism_delay_delay_10,11,203,0.82,0.05,0.019709,1
mechanism_delay_delay_10,11,204,0.8,0.05,0.020749,1
mechanism_delay_delay_10,11,205,0.82,0.05,0.004929,1
mechanism_delay_delay_10,11,206,0.82,0.05,0.018206,1
mechanism_delay_delay_10,11,207,0.82,0.05,0.016264,1
mechanism_delay_delay_10,11,208,0.82,0.05,0.02252,1
mechanism_delay_delay_10,11,209,0.82,0.05,0.027617,1
mechanism_delay_delay_10,11,210,0.8,0.05,0.022178,1
mechanism_delay_delay_10,11,211,0.82,0.05,0.024729,1
mechanism_delay_delay_10,11,212,0.8,0.05,0.019807,1
mechanism_delay_delay_10,11,213,0.82,0.05,0.026347,1
mechanism_delay_delay_10,11,214,0.8,0.05,0.027298,1
mechanism_delay_delay_10,11,215,0.82,0.05,0.009509,1
mechanism_delay_delay_10,11,216,0.78,0.05,0.014763,1
mechanism_delay_delay_10,11,217,0.82,0.05,0.022235,1
mechanism_delay_delay_10,11,218,0.8,0.05,0.014312,1
mechanism_delay_delay_10,11,219,0.78,0.05,0.024314,1
mechanism_delay_delay_10,11,220,0.82,0.05,0.006927,1
mechanism_delay_delay_10,11,221,0.82,0.05,0.014004,1
mechanism_delay_delay_10,11,222,0.82,0.05,0.019813,1
mechanism_delay_delay_10,11,223,0.8,0.05,0.009088,1
mechanism_delay_delay_10,11,224,0.82,0.05,0.019586,1
mechanism_delay_delay_10,11,225,0.82,0.05,0.01615,1
mechanism_delay_delay_10,11,226,0.8,0.05,0.014335,1
mechanism_delay_delay_10,11,227,0.37,0.05,0.022799,1
mechanism_delay_delay_10,11,228,-0.13,0.05,0.0212,1
mechanism_delay_delay_10,11,229,0.76,0.05,0.02464,1
mechanism_delay_delay_10,11,230,0.82,0.05,0.021036,1
mechanism_delay_delay_10,11,231,0.78,0.05,0.020171,1
mechanism_delay_delay_10,11,232,0.76,0.05,0.017821,1
mechanism_delay_delay_10,11,233,0.72,0.05,0.018366,1
mechanism_delay_delay_10,11,234,0.82,0.05,0.005389,1
mechanism_delay_delay_10,11,235,0.82,0.05,0.007323,1
mechanism_delay_delay_10,11,236,0.8,0.05,0.018987,1
mechanism_delay_delay_10,11,237,0.82,0.05,0.009483,1
mechanism_delay_delay_10,11,238,0.82,0.05,0.011239,1
mechanism_delay_delay_10,11,239,0.79,0.05,0.023901,1
mechanism_delay_delay_10,11,240,0.8,0.05,0.013707,1
mechanism_delay_delay_10,11,241,0.78,0.05,0.011816,1
mechanism_delay_delay_10,11,242,0.82,0.05,0.020291,1
mechanism_delay_delay_10,11,243,0.82,0.05,0.017545,1
mechanism_delay_delay_10,11,244,0.8,0.05,0.006881,1
mechanism_delay_delay_10,11,245,0.8,0.05,0.01212,1
mechanism_delay_delay_10,11,246,0.82,0.05,0.015726,1
mechanism_delay_delay_10,11,247,0.82,0.05,0.020644,1
mechanism_delay_delay_10,11,248,0.82,0.05,0.013241,1
mechanism_delay_delay_10,11,249,0.82,0.05,0.01745,1
mechanism_delay_delay_10,11,250,0.81,0.05,0.01596,1
mechanism_delay_delay_10,11,251,0.82,0.05,0.019753,1
mechanism_delay_delay_10,11,252,0.82,0.05,0.005537,1
mechanism_delay_delay_10,11,253,0.8,0.05,0.014474,1
mechanism_delay_delay_10,11,254,0.82,0.05,0.018343,1
mechanism_delay_delay_10,11,255,0.8,0.05,0.016667,1
mechanism_delay_delay_10,11,256,0.82,0.05,0.018871,1
mechanism_delay_delay_10,11,257,0.82,0.05,0.021559,1
mechanism_delay_delay_10,11,258,0.56,0.05,0.015144,1
mechanism_delay_delay_10,11,259,0.82,0.05,0.012065,1
mechanism_delay_delay_10,11,260,0.82,0.05,0.0199,1
mechanism_delay_delay_10,11,261,0.8,0.05,0.016073,1
mechanism_delay_delay_10,11,262,0.8,0.05,0.026136,1
mechanism_delay_delay_10,11,263,0.82,0.05,0.006338,1
mechanism_delay_delay_10,11,264,0.82,0.05,0.016563,1
mechanism_delay_delay_10,11,265,0.82,0.05,0.014079,1
mechanism_delay_delay_10,11,266,0.8,0.05,0.027848,1
mechanism_delay_delay_10,11,267,0.8,0.05,0.018279,1
mechanism_delay_delay_10,11,268,0.82,0.05,0.024165,1
mechanism_delay_delay_10,11,269,0.8,0.05,0.022535,1
mechanism_delay_delay_10,11,270,0.82,0.05,0.010502,1
mechanism_delay_delay_10,11,271,0.82,0.05,0.012981,1
mechanism_delay_delay_10,11,272,0.82,0.05,0.010904,1
mechanism_delay_delay_10,11,273,0.82,0.05,0.022243,1
mechanism_delay_delay_10,11,274,0.8,0.05,0.015148,1
mechanism_delay_delay_10,11,275,0.82,0.05,0.007367,1
mechanism_delay_delay_10,11,276,0.82,0.05,0.022204,1
mechanism_delay_delay_10,11,277,0.79,0.05,0.018527,1
mechanism_delay_delay_10,11,278,0.82,0.05,0.01748,1
mechanism_delay_delay_10,11,279,0.82,0.05,0.015634,1
mechanism_delay_delay_10,11,280,0.82,0.05,0.020034,1
mechanism_delay_delay_10,11,281,0.82,0.05,0.013908,1
mechanism_delay_delay_10,11,282,0.82,0.05,0.014319,1
mechanism_delay_delay_10,11,283,0.8,0.05,0.008707,1
mechanism_delay_delay_10,11,284,0.82,0.05,0.011448,1
mechanism_delay_delay_10,11,285,0.82,0.05,0.026422,1
mechanism_delay_delay_10,11,286,0.82,0.05,0.006975,1
mechanism_delay_delay_10,11,287,0.8,0.05,0.013106,1
mechanism_delay_delay_10,11,288,0.82,0.05,0.021922,1
mechanism_delay_delay_10,11,289,0.8,0.05,0.018292,1
mechanism_delay_delay_10,11,290,0.82,0.05,0.011878,1
mechanism_delay_delay_10,11,291,0.8,0.05,0.015881,1
mechanism_delay_delay_10,11,292,0.82,0.05,0.010102,1
mechanism_delay_delay_10,11,293,0.82,0.05,0.019648,1
mechanism_delay_delay_10,11,294,0.8,0.05,0.01496,1
mechanism_delay_delay_10,11,295,0.82,0.05,0.022685,1
mechanism_delay_delay_10,11,296,0.8,0.05,0.017893,1
mechanism_delay_delay_10,11,297,0.8,0.05,0.019994,1
mechanism_delay_delay_10,11,298,0.67,0.05,0.017977,1
mechanism_delay_delay_10,11,299,0.76,0.05,0.013318,1
mechanism_delay_delay_10,11,300,0.82,0.05,0.01173,1
mechanism_delay_delay_10,12,1,-2.0,0.685565,0.006035,0
mechanism_delay_delay_10,12,2,-2.0,0.458809,0.004309,0
mechanism_delay_delay_10,12,3,-2.0,0.307055,0.003,0
mechanism_delay_delay_10,12,4,-2.0,0.205494,0.002789,0
mechanism_delay_delay_10,12,5,-2.0,0.137525,0.002357,0
mechanism_delay_delay_10,12,6,-2.0,0.092038,0.0022,0
mechanism_delay_delay_10,12,7,-2.0,0.061596,0.002205,0
mechanism_delay_delay_10,12,8,-2.0,0.05,0.002309,0
mechanism_delay_delay_10,12,9,-2.0,0.05,0.002142,0
mechanism_delay_delay_10,12,10,-2.0,0.05,0.002065,0
mechanism_delay_delay_10,12,11,-2.0,0.05,0.001796,0
mechanism_delay_delay_10,12,12,-2.0,0.05,0.001619,0
mechanism_delay_delay_10,12,13,-2.0,0.05,0.001846,0
mechanism_delay_delay_10,12,14,-2.0,0.05,0.001705,0
mechanism_delay_delay_10,12,15,-2.0,0.05,0.001584,0
mechanism_delay_delay_10,12,16,-2.0,0.05,0.001563,0
mechanism_delay_delay_10,12,17,-2.0,0.05,0.001658,0
mechanism_delay_delay_10,12,18,-2.0,0.05,0.001577,0
mechanism_delay_delay_10,12,19,-2.0,0.05,0.001657,0
mechanism_delay_delay_10,12,20,-2.0,0.05,0.001498,0
mechanism_delay_delay_10,12,21,-2.0,0.05,0.001416,0
mechanism_delay_delay_10,12,22,-2.0,0.05,0.001432,0
mechanism_delay_delay_10,12,23,-2.0,0.05,0.001298,0
mechanism_delay_delay_10,12,24,-2.0,0.05,0.001275,0
mechanism_delay_delay_10,12,25,-2.0,0.05,0.001296,0
mechanism_delay_delay_10,12,26,-2.0,0.05,0.001335,0
mechanism_delay_delay_10,12,27,-2.0,0.05,0.001161,0
mechanism_delay_delay_10,12,28,-2.0,0.05,0.001127,0
mechanism_delay_delay_10,12,29,-2.0,0.05,0.001137,0
mechanism_delay_delay_10,12,30,-2.0,0.05,0.001065,0
mechanism_delay_delay_10,12,31,-2.0,0.05,0.001068,0
mechanism_delay_delay_10,12,32,-2.0,0.05,0.001092,0
mechanism_delay_delay_10,12,33,-2.0,0.05,0.001122,0
mechanism_delay_delay_10,12,34,-2.0,0.05,0.001057,0
mechanism_delay_delay_10,12,35,-2.0,0.05,0.001107,0
mechanism_delay_delay_10,12,36,-2.0,0.05,0.000997,0
mechanism_delay_delay_10,12,37,-2.0,0.05,0.001062,0
mechanism_delay_delay_10,12,38,-2.0,0.05,0.001046,0
mechanism_delay_delay_10,12,39,-2.0,0.05,0.000986,0
mechanism_delay_delay_10,12,40,-2.0,0.05,0.000983,0
mechanism_delay_delay_10,12,41,-2.0,0.05,0.001031,0
mechanism_delay_delay_10,12,42,-2.0,0.05,0.000919,0
mechanism_delay_delay_10,12,43,-2.0,0.05,0.000982,0
mechanism_delay_delay_10,12,44,-2.0,0.05,0.000928,0
mechanism_delay_delay_10,12,45,-2.0,0.05,0.000882,0
mechanism_delay_delay_10,12,46,-2.0,0.05,0.001128,0
mechanism_delay_delay_10,12,47,-2.0,0.05,0.001089,0
mechanism_delay_delay_10,12,48,-2.0,0.05,0.001158,0
mechanism_delay_delay_10,12,49,-2.0,0.05,0.000851,0
mechanism_delay_delay_10,12,50,-2.0,0.05,0.000894,0
mechanism_delay_delay_10,12,51,-2.0,0.05,0.000996,0
mechanism_delay_delay_10,12,52,-2.0,0.05,0.00104,0
mechanism_delay_delay_10,12,53,-2.0,0.05,0.00087,0
mechanism_delay_delay_10,12,54,-2.0,0.05,0.000928,0
mechanism_delay_delay_10,12,55,-2.0,0.05,0.000955,0
mechanism_delay_delay_10,12,56,-2.0,0.05,0.000914,0
mechanism_delay_delay_10,12,57,-2.0,0.05,0.001041,0
mechanism_delay_delay_10,12,58,-2.0,0.05,0.000986,0
mechanism_delay_delay_10,12,59,-2.0,0.05,0.000805,0
mechanism_delay_delay_10,12,60,-2.0,0.05,0.000944,0
mechanism_delay_delay_10,12,61,-2.0,0.05,0.000993,0
mechanism_delay_delay_10,12,62,-2.0,0.05,0.000818,0
mechanism_delay_delay_10,12,63,-2.0,0.05,0.001008,0
mechanism_delay_delay_10,12,64,-2.0,0.05,0.001162,0
mechanism_delay_delay_10,12,65,-2.0,0.05,0.001018,0
mechanism_delay_delay_10,12,66,-2.0,0.05,0.000992,0
mechanism_delay_delay_10,12,67,-2.0,0.05,0.001098,0
mechanism_delay_delay_10,12,68,-2.0,0.05,0.001405,0
mechanism_delay_delay_10,12,69,-2.0,0.05,0.000778,0
mechanism_delay_delay_10,12,70,-2.0,0.05,0.000815,0
mechanism_delay_delay_10,12,71,-2.0,0.05,0.000821,0
mechanism_delay_delay_10,12,72,-2.0,0.05,0.000764,0
mechanism_delay_delay_10,12,73,-2.0,0.05,0.000925,0
mechanism_delay_delay_10,12,74,-2.0,0.05,0.001161,0
mechanism_delay_delay_10,12,75,-2.0,0.05,0.000881,0
mechanism_delay_delay_10,12,76,-2.0,0.05,0.000924,0
mechanism_delay_delay_10,12,77,-2.0,0.05,0.000872,0
mechanism_delay_delay_10,12,78,-2.0,0.05,0.000981,0
mechanism_delay_delay_10,12,79,-2.0,0.05,0.001003,0
mechanism_delay_delay_10,12,80,-2.0,0.05,0.001028,0
mechanism_delay_delay_10,12,81,-2.0,0.05,0.000876,0
mechanism_delay_delay_10,12,82,-2.0,0.05,0.001451,0
mechanism_delay_delay_10,12,83,-2.0,0.05,0.000926,0
mechanism_delay_delay_10,12,84,-2.0,0.05,0.000773,0
mechanism_delay_delay_10,12,85,-2.0,0.05,0.000935,0
mechanism_delay_delay_10,12,86,-2.0,0.05,0.000939,0
mechanism_delay_delay_10,12,87,-2.0,0.05,0.000923,0
mechanism_delay_delay_10,12,88,-2.0,0.05,0.00089,0
mechanism_delay_delay_10,12,89,-2.0,0.05,0.000764,0
mechanism_delay_delay_10,12,90,-2.0,0.05,0.000937,0
mechanism_delay_delay_10,12,91,-2.0,0.05,0.000811,0
mechanism_delay_delay_10,12,92,-2.0,0.05,0.000657,0
mechanism_delay_delay_10,12,93,-2.0,0.05,0.001279,0
mechanism_delay_delay_10,12,94,-2.0,0.05,0.001056,0
mechanism_delay_delay_10,12,95,-2.0,0.05,0.000884,0
mechanism_delay_delay_10,12,96,-2.0,0.05,0.001268,0
mechanism_delay_delay_10,12,97,-2.0,0.05,0.001023,0
mechanism_delay_delay_10,12,98,-2.0,0.05,0.001185,0
mechanism_delay_delay_10,12,99,-2.0,0.05,0.001151,0
mechanism_delay_delay_10,12,100,-2.0,0.05,0.000864,0
mechanism_delay_delay_10,12,101,-2.0,0.05,0.001296,0
mechanism_delay_delay_10,12,102,-2.0,0.05,0.001055,0
mechanism_delay_delay_10,12,103,-2.0,0.05,0.000741,0
mechanism_delay_delay_10,12,104,-2.0,0.05,0.000754,0
mechanism_delay_delay_10,12,105,-2.0,0.05,0.000987,0
mechanism_delay_delay_10,12,106,-2.0,0.05,0.000994,0
mechanism_delay_delay_10,12,107,-2.0,0.05,0.000814,0
mechanism_delay_delay_10,12,108,-2.0,0.05,0.0013,0
mechanism_delay_delay_10,12,109,-2.0,0.05,0.001325,0
mechanism_delay_delay_10,12,110,-2.0,0.05,0.000829,0
mechanism_delay_delay_10,12,111,-2.0,0.05,0.000993,0
mechanism_delay_delay_10,12,112,-2.0,0.05,0.001008,0
mechanism_delay_delay_10,12,113,-2.0,0.05,0.001004,0
mechanism_delay_delay_10,12,114,-2.0,0.05,0.001089,0
mechanism_delay_delay_10,12,115,-2.0,0.05,0.00115,0
mechanism_delay_delay_10,12,116,-2.0,0.05,0.000875,0
mechanism_delay_delay_10,12,117,-2.0,0.05,0.00082,0
mechanism_delay_delay_10,12,118,-2.0,0.05,0.00061,0
mechanism_delay_delay_10,12,119,-2.0,0.05,0.000976,0
mechanism_delay_delay_10,12,120,-2.0,0.05,0.000667,0
mechanism_delay_delay_10,12,121,-2.0,0.05,0.001267,0
mechanism_delay_delay_10,12,122,-2.0,0.05,0.001034,0
mechanism_delay_delay_10,12,123,-2.0,0.05,0.000931,0
mechanism_delay_delay_10,12,124,-2.0,0.05,0.001209,0
mechanism_delay_delay_10,12,125,-2.0,0.05,0.000642,0
mechanism_delay_delay_10,12,126,-2.0,0.05,0.000741,0
mechanism_delay_delay_10,12,127,-2.0,0.05,0.001095,0
mechanism_delay_delay_10,12,128,-2.0,0.05,0.001016,0
mechanism_delay_delay_10,12,129,-2.0,0.05,0.000804,0
mechanism_delay_delay_10,12,130,-2.0,0.05,0.000983,0
mechanism_delay_delay_10,12,131,-2.0,0.05,0.000977,0
mechanism_delay_delay_10,12,132,-2.0,0.05,0.001165,0
mechanism_delay_delay_10,12,133,-2.0,0.05,0.000766,0
mechanism_delay_delay_10,12,134,-2.0,0.05,0.000894,0
mechanism_delay_delay_10,12,135,-2.0,0.05,0.000639,0
mechanism_delay_delay_10,12,136,-2.0,0.05,0.001517,0
mechanism_delay_delay_10,12,137,-2.0,0.05,0.001554,0
mechanism_delay_delay_10,12,138,-2.0,0.05,0.000834,0
mechanism_delay_delay_10,12,139,-2.0,0.05,0.001049,0
mechanism_delay_delay_10,12,140,-2.0,0.05,0.001342,0
mechanism_delay_delay_10,12,141,-2.0,0.05,0.000928,0
mechanism_delay_delay_10,12,142,-2.0,0.05,0.001337,0
mechanism_delay_delay_10,12,143,-2.0,0.05,0.000939,0
mechanism_delay_delay_10,12,144,-2.0,0.05,0.001032,0
mechanism_delay_delay_10,12,145,-2.0,0.05,0.000956,0
mechanism_delay_delay_10,12,146,-2.0,0.05,0.000844,0
mechanism_delay_delay_10,12,147,-2.0,0.05,0.000636,0
mechanism_delay_delay_10,12,148,-2.0,0.05,0.000987,0
mechanism_delay_delay_10,12,149,-2.0,0.05,0.000976,0
mechanism_delay_delay_10,12,150,-2.0,0.05,0.001154,0
mechanism_delay_delay_10,12,151,-2.0,0.05,0.000747,0
mechanism_delay_delay_10,12,152,-2.0,0.05,0.000599,0
mechanism_delay_delay_10,12,153,-2.0,0.05,0.000913,0
mechanism_delay_delay_10,12,154,-2.0,0.05,0.000845,0
mechanism_delay_delay_10,12,155,-2.0,0.05,0.000996,0
mechanism_delay_delay_10,12,156,-2.0,0.05,0.00081,0
mechanism_delay_delay_10,12,157,-2.0,0.05,0.00096,0
mechanism_delay_delay_10,12,158,-2.0,0.05,0.000771,0
mechanism_delay_delay_10,12,159,-2.0,0.05,0.000907,0
mechanism_delay_delay_10,12,160,-2.0,0.05,0.000967,0
mechanism_delay_delay_10,12,161,-2.0,0.05,0.001276,0
mechanism_delay_delay_10,12,162,-2.0,0.05,0.001281,0
mechanism_delay_delay_10,12,163,-2.0,0.05,0.000769,0
mechanism_delay_delay_10,12,164,-2.0,0.05,0.000915,0
mechanism_delay_delay_10,12,165,-2.0,0.05,0.000877,0
mechanism_delay_delay_10,12,166,-2.0,0.05,0.000986,0
mechanism_delay_delay_10,12,167,-2.0,0.05,0.001101,0
mechanism_delay_delay_10,12,168,-2.0,0.05,0.000887,0
mechanism_delay_delay_10,12,169,-2.0,0.05,0.001266,0
mechanism_delay_delay_10,12,170,-2.0,0.05,0.000796,0
mechanism_delay_delay_10,12,171,-2.0,0.05,0.000664,0
mechanism_delay_delay_10,12,172,-2.0,0.05,0.00109,0
mechanism_delay_delay_10,12,173,-2.0,0.05,0.00108,0
mechanism_delay_delay_10,12,174,-2.0,0.05,0.000794,0
mechanism_delay_delay_10,12,175,-2.0,0.05,0.000877,0
mechanism_delay_delay_10,12,176,-2.0,0.05,0.001278,0
mechanism_delay_delay_10,12,177,-2.0,0.05,0.000848,0
mechanism_delay_delay_10,12,178,-2.0,0.05,0.001226,0
mechanism_delay_delay_10,12,179,-2.0,0.05,0.001265,0
mechanism_delay_delay_10,12,180,-2.0,0.05,0.001231,0
mechanism_delay_delay_10,12,181,-2.0,0.05,0.00094,0
mechanism_delay_delay_10,12,182,-2.0,0.05,0.000897,0
mechanism_delay_delay_10,12,183,-2.0,0.05,0.001198,0
mechanism_delay_delay_10,12,184,-2.0,0.05,0.001451,0
mechanism_delay_delay_10,12,185,-2.0,0.05,0.001007,0
mechanism_delay_delay_10,12,186,-2.0,0.05,0.000561,0
mechanism_delay_delay_10,12,187,-2.0,0.05,0.000796,0
mechanism_delay_delay_10,12,188,-2.0,0.05,0.001437,0
mechanism_delay_delay_10,12,189,-2.0,0.05,0.000789,0
mechanism_delay_delay_10,12,190,-2.0,0.05,0.001191,0
mechanism_delay_delay_10,12,191,-2.0,0.05,0.001487,0
mechanism_delay_delay_10,12,192,-2.0,0.05,0.000683,0
mechanism_delay_delay_10,12,193,-2.0,0.05,0.000428,0
mechanism_delay_delay_10,12,194,-2.0,0.05,0.001257,0
mechanism_delay_delay_10,12,195,-2.0,0.05,0.001039,0
mechanism_delay_delay_10,12,196,-2.0,0.05,0.001141,0
mechanism_delay_delay_10,12,197,-2.0,0.05,0.001052,0
mechanism_delay_delay_10,12,198,-2.0,0.05,0.00108,0
mechanism_delay_delay_10,12,199,-2.0,0.05,0.000845,0
mechanism_delay_delay_10,12,200,-2.0,0.05,0.001316,0
mechanism_delay_delay_10,12,201,-2.0,0.05,0.00079,0
mechanism_delay_delay_10,12,202,-2.0,0.05,0.000931,0
mechanism_delay_delay_10,12,203,-2.0,0.05,0.001786,0
mechanism_delay_delay_10,12,204,-2.0,0.05,0.001506,0
mechanism_delay_delay_10,12,205,-2.0,0.05,0.000794,0
mechanism_delay_delay_10,12,206,-2.0,0.05,0.001065,0
mechanism_delay_delay_10,12,207,-2.0,0.05,0.000902,0
mechanism_delay_delay_10,12,208,-2.0,0.05,0.000708,0
mechanism_delay_delay_10,12,209,-2.0,0.05,0.001047,0
mechanism_delay_delay_10,12,210,-2.0,0.05,0.000524,0
mechanism_delay_delay_10,12,211,-2.0,0.05,0.000975,0
mechanism_delay_delay_10,12,212,-2.0,0.05,0.001215,0
mechanism_delay_delay_10,12,213,-2.0,0.05,0.000894,0
mechanism_delay_delay_10,12,214,-2.0,0.05,0.000863,0
mechanism_delay_delay_10,12,215,-2.0,0.05,0.000955,0
mechanism_delay_delay_10,12,216,-2.0,0.05,0.00109,0
mechanism_delay_delay_10,12,217,-2.0,0.05,0.000946,0
mechanism_delay_delay_10,12,218,-2.0,0.05,0.001281,0
mechanism_delay_delay_10,12,219,-2.0,0.05,0.000709,0
mechanism_delay_delay_10,12,220,-2.0,0.05,0.000839,0
mechanism_delay_delay_10,12,221,-2.0,0.05,0.000831,0
mechanism_delay_delay_10,12,222,-2.0,0.05,0.001298,0
mechanism_delay_delay_10,12,223,-2.0,0.05,0.000852,0
mechanism_delay_delay_10,12,224,-2.0,0.05,0.001046,0
mechanism_delay_delay_10,12,225,-2.0,0.05,0.000836,0
mechanism_delay_delay_10,12,226,-2.0,0.05,0.001004,0
mechanism_delay_delay_10,12,227,-2.0,0.05,0.000646,0
mechanism_delay_delay_10,12,228,-2.0,0.05,0.001049,0
mechanism_delay_delay_10,12,229,-2.0,0.05,0.00104,0
mechanism_delay_delay_10,12,230,-2.0,0.05,0.000858,0
mechanism_delay_delay_10,12,231,-2.0,0.05,0.000919,0
mechanism_delay_delay_10,12,232,-2.0,0.05,0.001257,0
mechanism_delay_delay_10,12,233,-2.0,0.05,0.001101,0
mechanism_delay_delay_10,12,234,-2.0,0.05,0.000758,0
mechanism_delay_delay_10,12,235,-2.0,0.05,0.001113,0
mechanism_delay_delay_10,12,236,-2.0,0.05,0.000769,0
mechanism_delay_delay_10,12,237,-2.0,0.05,0.001276,0
mechanism_delay_delay_10,12,238,-2.0,0.05,0.001213,0
mechanism_delay_delay_10,12,239,-2.0,0.05,0.000696,0
mechanism_delay_delay_10,12,240,-2.0,0.05,0.000944,0
