agent_type,feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
linear_dqn,proxy_interaction_only,8,reversal,500,3500,0.05,0.95,0.478,0.5,0.548,0.748451,0.452,0.397667,0.150333,0.416657,0.419399,0.405797,0.013602,0.002742,-0.100515,0.100515,-0.003092
linear_dqn,proxy_interaction_only,8,reversal,600,3600,0.05,0.95,0.448,0.47,0.555333,0.7501,0.444667,0.454667,0.100667,0.436477,0.455899,0.431977,0.023921,0.019422,-0.098244,0.098244,0.097247
linear_dqn,proxy_interaction_only,8,reversal,700,3700,0.05,0.95,0.484667,0.506667,0.549667,0.751672,0.450333,0.451667,0.098,0.445152,0.478222,0.44843,0.029792,0.03307,-0.104405,0.104405,-0.093708
linear_dqn,proxy_interaction_only,8,reversal,800,3800,0.05,0.95,0.544667,0.566667,0.644333,0.754745,0.355667,0.599667,0.044667,0.438045,0.495555,0.45624,0.039315,0.05751,-0.10211,0.10211,0.000595
linear_dqn,proxy_interaction_only,8,reversal,900,3900,0.05,0.95,0.451333,0.473333,0.654667,0.759728,0.345333,0.395,0.259667,0.416476,0.495903,0.463751,0.032152,0.079427,-0.103199,0.103199,-0.398411
linear_dqn,proxy_interaction_only,8,reversal,1000,4000,0.05,0.95,0.478,0.5,0.802333,0.761668,0.197667,0.497667,0.304667,0.402521,0.495382,0.459775,0.035607,0.092861,-0.397453,0.397453,-0.208648
linear_dqn,proxy_interaction_only,8,reversal,1100,4100,0.05,0.95,0.444667,0.466667,0.811333,0.762043,0.188667,0.288667,0.522667,0.384456,0.474139,0.446957,0.027182,0.089683,-0.395251,0.395251,-0.604749
linear_dqn,proxy_interaction_only,8,reversal,1200,4200,0.05,0.95,0.408,0.43,0.825333,0.763127,0.174667,0.318667,0.506667,0.357934,0.451569,0.427141,0.024428,0.093635,-0.398479,0.398479,-0.503598
linear_dqn,proxy_interaction_only,8,reversal,1300,4300,0.05,0.95,0.408,0.43,0.826667,0.762614,0.173333,0.435333,0.391333,0.336939,0.425549,0.405011,0.020537,0.08861,-0.393641,0.393641,-0.305585
linear_dqn,proxy_interaction_only,8,reversal,1400,4400,0.05,0.95,0.461333,0.483333,0.754667,0.762807,0.245333,0.442333,0.312333,0.319628,0.405168,0.392183,0.012985,0.085539,-0.304418,0.304418,-0.29738
linear_dqn,proxy_interaction_only,8,reversal,1500,4500,0.05,0.95,0.441333,0.463333,0.702667,0.761236,0.297333,0.393,0.309667,0.31809,0.397373,0.381322,0.016051,0.079283,-0.20225,0.20225,-0.196789
linear_dqn,proxy_interaction_only,8,extinction,1,4501,0.5,0.5,0.481333,0.503333,0.705333,0.761201,0.294667,0.453667,0.251667,0.319191,0.398982,0.382521,0.016461,0.079791,-0.196631,0.196631,-0.113415
linear_dqn,proxy_interaction_only,8,extinction,100,4600,0.5,0.5,0.514667,0.536667,0.755,0.76405,0.245,0.353333,0.401667,0.299545,0.383823,0.382573,0.00125,0.084278,-0.301648,0.301648,-0.301415
linear_dqn,proxy_interaction_only,8,extinction,200,4700,0.5,0.5,0.481333,0.503333,0.844667,0.767804,0.155333,0.250667,0.594,0.282411,0.372964,0.3912,-0.018236,0.090553,-0.305774,0.305774,-0.318727
linear_dqn,proxy_interaction_only,8,extinction,300,4800,0.5,0.5,0.468,0.49,0.897333,0.771122,0.102667,0.304,0.593333,0.269752,0.375016,0.397294,-0.022279,0.105263,-0.206573,0.206573,-0.180988
linear_dqn,proxy_interaction_only,8,extinction,400,4900,0.5,0.5,0.471333,0.493333,0.905,0.77116,0.095,0.299,0.606,0.263798,0.369564,0.389583,-0.020019,0.105766,-0.196823,0.196823,-0.184285
linear_dqn,proxy_interaction_only,8,extinction,500,5000,0.5,0.5,0.554667,0.576667,0.897667,0.767645,0.102333,0.355667,0.542,0.285098,0.370623,0.389978,-0.019354,0.085525,-0.198449,0.198449,-0.296002
linear_dqn,proxy_interaction_only,8,extinction,600,5100,0.5,0.5,0.491333,0.513333,0.898333,0.764208,0.101667,0.354333,0.544,0.300043,0.367068,0.384126,-0.017058,0.067024,-0.207766,0.207766,-0.299921
linear_dqn,proxy_interaction_only,8,extinction,700,5200,0.5,0.5,0.444667,0.466667,0.947667,0.760743,0.052333,0.302,0.645667,0.313683,0.360161,0.378515,-0.018355,0.046478,-0.105087,0.105087,-0.406423
linear_dqn,proxy_interaction_only,8,extinction,800,5300,0.5,0.5,0.454667,0.476667,0.846,0.755109,0.154,0.246333,0.599667,0.334625,0.350794,0.367987,-0.017193,0.016169,0.109277,0.109277,-0.503749
linear_dqn,proxy_interaction_only,8,extinction,900,5400,0.5,0.5,0.531333,0.553333,0.594667,0.750407,0.405333,0.240667,0.354,0.360377,0.351739,0.368183,-0.016444,-0.008638,0.189271,0.189271,-0.484564
linear_dqn,proxy_interaction_only,8,extinction,1000,5500,0.5,0.5,0.504667,0.526667,0.530667,0.749735,0.469333,0.189333,0.341333,0.36741,0.355339,0.37151,-0.016171,-0.012071,0.101545,0.101545,-0.384043
linear_dqn,proxy_interaction_only,8,extinction,1100,5600,0.5,0.5,0.454667,0.476667,0.559,0.749032,0.441,0.201,0.358,0.370372,0.355418,0.370283,-0.014865,-0.014954,0.097458,0.097458,-0.404698
linear_dqn,proxy_interaction_only,8,extinction,1200,5700,0.5,0.5,0.454667,0.476667,0.592,0.750039,0.408,0.236333,0.355667,0.364361,0.354742,0.369559,-0.014816,-0.009619,-0.016327,0.016327,-0.260891
linear_dqn,proxy_interaction_only,8,extinction,1300,5800,0.5,0.5,0.448,0.47,0.538667,0.748961,0.461333,0.190333,0.348333,0.36755,0.35264,0.366887,-0.014246,-0.01491,-0.109026,0.109026,-0.190192
linear_dqn,proxy_interaction_only,8,extinction,1400,5900,0.5,0.5,0.491333,0.513333,0.603667,0.750851,0.396333,0.201,0.402667,0.358539,0.353363,0.368198,-0.014835,-0.005176,0.014809,0.014809,-0.208358
linear_dqn,proxy_interaction_only,8,extinction,1500,6000,0.5,0.5,0.508,0.53,0.674,0.750655,0.326,0.107333,0.566667,0.361235,0.352834,0.370777,-0.017943,-0.008401,-0.105149,0.105149,0.211703
linear_dqn,proxy_interaction_only,9,acquisition,1,1,0.95,0.05,-0.022,0.0,0.740333,0.751431,0.259667,0.0,0.740333,-0.008047,-0.020598,0.009608,-0.030206,-0.012551,0.495547,0.495547,0.0
linear_dqn,proxy_interaction_only,9,acquisition,100,100,0.95,0.05,0.508,0.53,0.492,0.745896,0.508,0.0,0.492,0.081182,0.059059,0.060352,-0.001293,-0.022122,0.392711,0.392711,0.0
linear_dqn,proxy_interaction_only,9,acquisition,200,200,0.95,0.05,0.461333,0.483333,0.501667,0.746433,0.498333,0.051,0.450667,0.143132,0.125852,0.124524,0.001327,-0.01728,0.206048,0.206048,-0.09948
linear_dqn,proxy_interaction_only,9,acquisition,300,300,0.95,0.05,0.524667,0.546667,0.590333,0.74604,0.409667,0.090333,0.5,0.218429,0.200025,0.198052,0.001973,-0.018404,0.203825,0.203825,-0.199118
linear_dqn,proxy_interaction_only,9,acquisition,400,400,0.95,0.05,0.474667,0.496667,0.751,0.747325,0.249,0.050667,0.700333,0.279708,0.263266,0.268709,-0.005443,-0.016441,0.504389,0.504389,-0.100066
linear_dqn,proxy_interaction_only,9,acquisition,500,500,0.95,0.05,0.481333,0.503333,0.649,0.748541,0.351,0.101,0.548,0.334289,0.32809,0.327753,0.000337,-0.006199,0.294026,0.294026,-0.000693
linear_dqn,proxy_interaction_only,9,acquisition,600,600,0.95,0.05,0.451333,0.473333,0.603,0.749523,0.397,0.049333,0.553667,0.369882,0.367237,0.369211,-0.001975,-0.002645,0.195868,0.195868,0.104446
linear_dqn,proxy_interaction_only,9,acquisition,700,700,0.95,0.05,0.481333,0.503333,0.648,0.750027,0.352,0.0,0.648,0.403526,0.403074,0.405796,-0.002722,-0.000452,0.095531,0.095531,0.0
linear_dqn,proxy_interaction_only,9,acquisition,800,800,0.95,0.05,0.458,0.48,0.654667,0.75086,0.345333,0.0,0.654667,0.418178,0.421325,0.425214,-0.003889,0.003147,0.098646,0.098646,0.0
linear_dqn,proxy_interaction_only,9,acquisition,900,900,0.95,0.05,0.531333,0.553333,0.605667,0.751078,0.394333,0.0,0.605667,0.441108,0.446272,0.449233,-0.002961,0.005163,0.001377,0.001377,0.0
linear_dqn,proxy_interaction_only,9,acquisition,1000,1000,0.95,0.05,0.471333,0.493333,0.652333,0.752139,0.347667,0.246333,0.406,0.430478,0.445557,0.441736,0.00382,0.015079,-0.095259,0.095259,0.095561
linear_dqn,proxy_interaction_only,9,acquisition,1100,1100,0.95,0.05,0.471333,0.493333,0.543667,0.750573,0.456333,0.296,0.247667,0.440064,0.447141,0.442847,0.004294,0.007077,-0.096667,0.096667,-0.398667
linear_dqn,proxy_interaction_only,9,acquisition,1200,1200,0.95,0.05,0.471333,0.493333,0.551,0.75122,0.449,0.0,0.551,0.433256,0.43766,0.442713,-0.005053,0.004404,-0.103344,0.103344,0.0
linear_dqn,proxy_interaction_only,9,acquisition,1300,1300,0.95,0.05,0.504667,0.526667,0.599333,0.751195,0.400667,0.189667,0.409667,0.438783,0.444442,0.447692,-0.00325,0.005659,-0.00221,0.00221,-0.400422
linear_dqn,proxy_interaction_only,9,acquisition,1400,1400,0.95,0.05,0.444667,0.466667,0.656,0.751792,0.344,0.314,0.342,0.431362,0.443085,0.442017,0.001068,0.011723,0.093873,0.093873,-0.604233
linear_dqn,proxy_interaction_only,9,acquisition,1500,1500,0.95,0.05,0.511333,0.533333,0.692667,0.751798,0.307333,0.187667,0.505,0.437094,0.447649,0.448509,-0.00086,0.010555,0.197076,0.197076,-0.401283
linear_dqn,proxy_interaction_only,9,acquisition,1600,1600,0.95,0.05,0.471333,0.493333,0.699333,0.751767,0.300667,0.0,0.699333,0.42032,0.430011,0.43168,-0.001669,0.00969,-0.002789,0.002789,0.0
linear_dqn,proxy_interaction_only,9,acquisition,1700,1700,0.95,0.05,0.534667,0.556667,0.698667,0.751374,0.301333,0.343,0.355667,0.427575,0.438949,0.435024,0.003925,0.011373,0.000559,0.000559,-0.099286
linear_dqn,proxy_interaction_only,9,acquisition,1800,1800,0.95,0.05,0.478,0.5,0.702,0.751805,0.298,0.152,0.55,0.412502,0.423877,0.423563,0.000314,0.011375,0.198556,0.198556,0.098583
linear_dqn,proxy_interaction_only,9,acquisition,1900,1900,0.95,0.05,0.434667,0.456667,0.711333,0.753101,0.288667,0.147333,0.564,0.397834,0.416169,0.41608,8.9e-05,0.018335,0.193926,0.193926,0.096077
linear_dqn,proxy_interaction_only,9,acquisition,2000,2000,0.95,0.05,0.451333,0.473333,0.814667,0.753062,0.185333,0.406667,0.408,0.398527,0.420133,0.414887,0.005247,0.021606,0.394606,0.394606,-0.397454
linear_dqn,proxy_interaction_only,9,acquisition,2100,2100,0.95,0.05,0.488,0.51,0.703,0.752621,0.297,0.048,0.655,0.402689,0.417427,0.418872,-0.001445,0.014738,-0.000191,0.000191,0.094799
linear_dqn,proxy_interaction_only,9,acquisition,2200,2200,0.95,0.05,0.481333,0.503333,0.848667,0.753886,0.151333,0.351333,0.497333,0.390513,0.414127,0.412697,0.001431,0.023614,0.300662,0.300662,-0.300698
linear_dqn,proxy_interaction_only,9,acquisition,2300,2300,0.95,0.05,0.454667,0.476667,0.704333,0.753622,0.295667,0.0,0.704333,0.380581,0.398875,0.403539,-0.004664,0.018294,0.001147,0.001147,0.0
linear_dqn,proxy_interaction_only,9,acquisition,2400,2400,0.95,0.05,0.444667,0.466667,0.856667,0.753169,0.143333,0.156667,0.7,0.376388,0.393231,0.396375,-0.003144,0.016842,0.304317,0.304317,-0.296156
linear_dqn,proxy_interaction_only,9,acquisition,2500,2500,0.95,0.05,0.488,0.51,0.797667,0.753474,0.202333,0.297333,0.500333,0.380653,0.401324,0.401473,-0.000149,0.020671,0.194239,0.194239,-0.602296
linear_dqn,proxy_interaction_only,9,acquisition,2600,2600,0.95,0.05,0.428,0.45,0.650667,0.752395,0.349333,0.368667,0.282,0.377458,0.393432,0.391987,0.001445,0.015973,0.099195,0.099195,-0.496189
linear_dqn,proxy_interaction_only,9,acquisition,2700,2700,0.95,0.05,0.491333,0.513333,0.792333,0.753448,0.207667,0.198,0.594333,0.388231,0.407571,0.409795,-0.002224,0.01934,0.403497,0.403497,-0.202457
linear_dqn,proxy_interaction_only,9,acquisition,2800,2800,0.95,0.05,0.494667,0.516667,0.798667,0.753855,0.201333,0.106,0.692667,0.384067,0.404347,0.407982,-0.003635,0.02028,0.198318,0.198318,0.204239
linear_dqn,proxy_interaction_only,9,acquisition,2900,2900,0.95,0.05,0.491333,0.513333,0.648333,0.752618,0.351667,0.0,0.648333,0.383175,0.397511,0.400299,-0.002788,0.014336,0.098665,0.098665,0.0
linear_dqn,proxy_interaction_only,9,acquisition,3000,3000,0.95,0.05,0.474667,0.496667,0.801667,0.753033,0.198333,0.3,0.501667,0.376084,0.394835,0.394329,0.000507,0.018751,0.198519,0.198519,-0.196546
linear_dqn,proxy_interaction_only,9,reversal,1,3001,0.05,0.95,0.471333,0.493333,0.796333,0.752805,0.203667,0.347,0.449333,0.379569,0.397232,0.396483,0.000748,0.017663,0.199534,0.199534,-0.299847
linear_dqn,proxy_interaction_only,9,reversal,100,3100,0.05,0.95,0.458,0.48,0.844667,0.751551,0.155333,0.241333,0.603333,0.391399,0.39921,0.402334,-0.003124,0.007811,0.299486,0.299486,-0.501385
linear_dqn,proxy_interaction_only,9,reversal,200,3200,0.05,0.95,0.478,0.5,0.554333,0.748529,0.445667,0.203,0.351333,0.401965,0.392889,0.395906,-0.003017,-0.009075,0.101261,0.101261,-0.207063
linear_dqn,proxy_interaction_only,9,reversal,300,3300,0.05,0.95,0.494667,0.516667,0.555333,0.750121,0.444667,0.052,0.503333,0.401464,0.395377,0.406242,-0.010865,-0.006087,0.098993,0.098993,-0.102429
linear_dqn,proxy_interaction_only,9,reversal,400,3400,0.05,0.95,0.494667,0.516667,0.598333,0.75055,0.401667,0.051333,0.547,0.402674,0.397004,0.411291,-0.014287,-0.00567,-0.203092,0.203092,-0.100457
linear_dqn,proxy_interaction_only,9,reversal,500,3500,0.05,0.95,0.508,0.53,0.493,0.749021,0.507,0.255,0.238,0.418239,0.4067,0.418635,-0.011934,-0.011538,-0.2,0.2,-0.097444
linear_dqn,proxy_interaction_only,9,reversal,600,3600,0.05,0.95,0.501333,0.523333,0.548,0.747991,0.452,0.294333,0.253667,0.444232,0.42779,0.440362,-0.012572,-0.016442,-0.099451,0.099451,0.199371
linear_dqn,proxy_interaction_only,9,reversal,700,3700,0.05,0.95,0.454667,0.476667,0.553667,0.749773,0.446333,0.198333,0.355333,0.461046,0.454747,0.467972,-0.013225,-0.006299,-0.100138,0.100138,-0.197168
linear_dqn,proxy_interaction_only,9,reversal,800,3800,0.05,0.95,0.441333,0.463333,0.553,0.75361,0.447,0.300333,0.252667,0.457417,0.473667,0.486149,-0.012482,0.01625,-0.104979,0.104979,0.004911
linear_dqn,proxy_interaction_only,9,reversal,900,3900,0.05,0.95,0.478,0.5,0.650667,0.757118,0.349333,0.498667,0.152,0.441868,0.482969,0.487459,-0.00449,0.041101,-0.096402,0.096402,0.399997
linear_dqn,proxy_interaction_only,9,reversal,1000,4000,0.05,0.95,0.481333,0.503333,0.692333,0.758268,0.307667,0.394667,0.297667,0.429271,0.47348,0.482956,-0.009476,0.044209,-0.208057,0.208057,0.202882
linear_dqn,proxy_interaction_only,9,reversal,1100,4100,0.05,0.95,0.478,0.5,0.800667,0.760637,0.199333,0.546667,0.254,0.402076,0.463379,0.467277,-0.003898,0.061304,-0.399466,0.399466,0.301815
linear_dqn,proxy_interaction_only,9,reversal,1200,4200,0.05,0.95,0.481333,0.503333,0.797333,0.759855,0.202667,0.198333,0.599,0.394908,0.452085,0.455533,-0.003448,0.057176,-0.402649,0.402649,-0.39404
linear_dqn,proxy_interaction_only,9,reversal,1300,4300,0.05,0.95,0.511333,0.533333,0.787667,0.763124,0.212333,0.211333,0.576333,0.365443,0.445041,0.44225,0.002791,0.079598,-0.401893,0.401893,-0.4
linear_dqn,proxy_interaction_only,9,reversal,1400,4400,0.05,0.95,0.488,0.51,0.744,0.762967,0.256,0.306,0.438,0.346951,0.429572,0.420563,0.009009,0.082621,-0.301551,0.301551,-0.395269
linear_dqn,proxy_interaction_only,9,reversal,1500,4500,0.05,0.95,0.498,0.52,0.690667,0.762766,0.309333,0.303,0.387667,0.325256,0.404963,0.398756,0.006207,0.079707,-0.20823,0.20823,-0.390583
linear_dqn,proxy_interaction_only,9,extinction,1,4501,0.5,0.5,0.468,0.49,0.686,0.762584,0.314,0.293,0.393,0.32803,0.405964,0.4008,0.005164,0.077933,-0.202489,0.202489,-0.380777
linear_dqn,proxy_interaction_only,9,extinction,100,4600,0.5,0.5,0.504667,0.526667,0.747,0.762237,0.253,0.247667,0.499333,0.315383,0.387838,0.387128,0.00071,0.072455,-0.298337,0.298337,-0.495664
linear_dqn,proxy_interaction_only,9,extinction,200,4700,0.5,0.5,0.464667,0.486667,0.848333,0.766325,0.151667,0.352,0.496333,0.300322,0.392548,0.393743,-0.001195,0.092226,-0.302728,0.302728,-0.298593
linear_dqn,proxy_interaction_only,9,extinction,300,4800,0.5,0.5,0.474667,0.496667,0.905333,0.769519,0.094667,0.355,0.550333,0.287891,0.394016,0.399648,-0.005633,0.106125,-0.190604,0.190604,-0.30408
linear_dqn,proxy_interaction_only,9,extinction,400,4900,0.5,0.5,0.471333,0.493333,0.901,0.76743,0.099,0.294333,0.606667,0.300943,0.394813,0.400189,-0.005376,0.09387,-0.198662,0.198662,-0.197298
linear_dqn,proxy_interaction_only,9,extinction,500,5000,0.5,0.5,0.434667,0.456667,0.946,0.766322,0.054,0.248333,0.697667,0.30312,0.39152,0.394112,-0.002592,0.0884,-0.109386,0.109386,-0.316342
linear_dqn,proxy_interaction_only,9,extinction,600,5100,0.5,0.5,0.494667,0.516667,0.954333,0.761941,0.045667,0.343333,0.611,0.323517,0.387835,0.388965,-0.00113,0.064318,-0.095404,0.095404,-0.299176
linear_dqn,proxy_interaction_only,9,extinction,700,5200,0.5,0.5,0.411333,0.433333,0.848667,0.756123,0.151333,0.294333,0.554333,0.34886,0.378834,0.383749,-0.004915,0.029974,-0.303882,0.303882,-0.203025
linear_dqn,proxy_interaction_only,9,extinction,800,5300,0.5,0.5,0.514667,0.536667,0.791333,0.753196,0.208667,0.156667,0.634667,0.362108,0.371157,0.383257,-0.0121,0.00905,0.009288,0.009288,-0.309414
linear_dqn,proxy_interaction_only,9,extinction,900,5400,0.5,0.5,0.508,0.53,0.528,0.748916,0.472,0.185,0.343,0.38434,0.371937,0.381813,-0.009876,-0.012402,-0.104334,0.104334,-0.372233
linear_dqn,proxy_interaction_only,9,extinction,1000,5500,0.5,0.5,0.511333,0.533333,0.600667,0.750834,0.399333,0.203333,0.397333,0.378909,0.377734,0.38619,-0.008456,-0.001174,0.002134,0.002134,-0.406938
linear_dqn,proxy_interaction_only,9,extinction,1100,5600,0.5,0.5,0.514667,0.536667,0.664,0.750137,0.336,0.262,0.402,0.382093,0.378039,0.385145,-0.007106,-0.004054,-0.102608,0.102608,-0.314877
linear_dqn,proxy_interaction_only,9,extinction,1200,5700,0.5,0.5,0.484667,0.506667,0.541667,0.749951,0.458333,0.296667,0.245,0.377124,0.374397,0.378133,-0.003736,-0.002728,-0.097837,0.097837,-0.395121
linear_dqn,proxy_interaction_only,9,extinction,1300,5800,0.5,0.5,0.514667,0.536667,0.659,0.750584,0.341,0.251,0.408,0.370329,0.370339,0.375046,-0.004707,1e-05,-0.107396,0.107396,-0.308013
linear_dqn,proxy_interaction_only,9,extinction,1400,5900,0.5,0.5,0.478,0.5,0.847,0.751667,0.153,0.352,0.495,0.359756,0.364611,0.370668,-0.006057,0.004855,-0.098711,0.098711,-0.092697
linear_dqn,proxy_interaction_only,9,extinction,1500,6000,0.5,0.5,0.441333,0.463333,0.611,0.74956,0.389,0.304333,0.306667,0.367253,0.360355,0.367217,-0.006863,-0.006899,-0.193723,0.193723,-0.206198
neural_dqn,full_raw_proxy,0,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.7609,0.0,0.0,1.0,-0.081521,-0.099834,0.012119,-0.111952,-0.018313,0.0,0.0,0.0
neural_dqn,full_raw_proxy,0,acquisition,100,100,0.95,0.05,0.501333,0.523333,0.496333,0.745249,0.503667,0.157,0.339333,0.397222,0.368946,0.374723,-0.005777,-0.028277,0.402287,0.402287,0.302699
neural_dqn,full_raw_proxy,0,acquisition,200,200,0.95,0.05,0.458,0.48,0.664667,0.748395,0.335333,0.207,0.457667,0.520183,0.508128,0.513766,-0.005638,-0.012055,0.694751,0.694751,-0.400129
neural_dqn,full_raw_proxy,0,acquisition,300,300,0.95,0.05,0.478,0.5,0.903667,0.751335,0.096333,0.048667,0.855,0.473664,0.461978,0.490163,-0.028184,-0.011686,0.1937,0.1937,-0.096817
neural_dqn,full_raw_proxy,0,acquisition,400,400,0.95,0.05,0.464667,0.486667,0.951667,0.753997,0.048333,0.705333,0.246333,0.470001,0.501567,0.486517,0.01505,0.031566,0.097512,0.097512,-0.594486
neural_dqn,full_raw_proxy,0,acquisition,500,500,0.95,0.05,0.448,0.47,0.657,0.746213,0.343,0.154,0.503,0.486894,0.447769,0.476196,-0.028427,-0.039125,0.488257,0.488257,-0.299611
neural_dqn,full_raw_proxy,0,acquisition,600,600,0.95,0.05,0.544667,0.566667,1.0,0.751256,0.0,0.734333,0.265667,0.460549,0.478811,0.46121,0.017601,0.018262,0.0,0.0,-0.304983
neural_dqn,full_raw_proxy,0,acquisition,700,700,0.95,0.05,0.471333,0.493333,0.95,0.753291,0.05,0.85,0.1,0.461957,0.496074,0.471208,0.024866,0.034117,-0.09849,0.09849,0.096756
neural_dqn,full_raw_proxy,0,acquisition,800,800,0.95,0.05,0.424667,0.446667,0.905333,0.749884,0.094667,0.344,0.561333,0.476419,0.4788,0.474255,0.004544,0.002381,0.205648,0.205648,0.101889
neural_dqn,full_raw_proxy,0,acquisition,900,900,0.95,0.05,0.514667,0.536667,0.944,0.755671,0.056,0.0,0.944,0.403228,0.430487,0.435305,-0.004818,0.027259,0.103704,0.103704,0.0
neural_dqn,full_raw_proxy,0,acquisition,1000,1000,0.95,0.05,0.498,0.52,1.0,0.752839,0.0,0.096667,0.903333,0.464456,0.475817,0.481565,-0.005748,0.011361,0.0,0.0,-0.201249
neural_dqn,full_raw_proxy,0,acquisition,1100,1100,0.95,0.05,0.454667,0.476667,0.388,0.746298,0.612,0.334333,0.053667,0.430944,0.423339,0.405175,0.018164,-0.007605,-0.604439,0.604439,0.706338
neural_dqn,full_raw_proxy,0,acquisition,1200,1200,0.95,0.05,0.491333,0.513333,0.805333,0.750937,0.194667,0.0,0.805333,0.462259,0.461156,0.470294,-0.009139,-0.001103,-0.398091,0.398091,0.0
neural_dqn,full_raw_proxy,0,acquisition,1300,1300,0.95,0.05,0.501333,0.523333,1.0,0.757629,0.0,0.144,0.856,0.442257,0.467417,0.491124,-0.023708,0.02516,0.0,0.0,-0.299584
neural_dqn,full_raw_proxy,0,acquisition,1400,1400,0.95,0.05,0.498,0.52,0.698333,0.747238,0.301667,0.046333,0.652,0.489082,0.469487,0.476601,-0.007114,-0.019596,0.009095,0.009095,-0.095994
neural_dqn,full_raw_proxy,0,acquisition,1500,1500,0.95,0.05,0.481333,0.503333,1.0,0.752841,0.0,0.446333,0.553667,0.389729,0.40913,0.402566,0.006564,0.019401,0.0,0.0,-0.498977
neural_dqn,full_raw_proxy,0,acquisition,1600,1600,0.95,0.05,0.498,0.52,1.0,0.755001,0.0,0.848667,0.151333,0.407263,0.449477,0.42634,0.023137,0.042215,0.0,0.0,-0.101731
neural_dqn,full_raw_proxy,0,acquisition,1700,1700,0.95,0.05,0.484667,0.506667,0.746667,0.746519,0.253333,0.746667,0.0,0.44903,0.456607,0.417249,0.039358,0.007576,-0.305378,0.305378,0.305378
neural_dqn,full_raw_proxy,0,acquisition,1800,1800,0.95,0.05,0.488,0.51,0.396,0.743512,0.604,0.0,0.396,0.459902,0.404099,0.436205,-0.032105,-0.055802,0.612579,0.612579,0.0
neural_dqn,full_raw_proxy,0,acquisition,1900,1900,0.95,0.05,0.468,0.49,0.692333,0.74958,0.307667,0.153667,0.538667,0.424579,0.420357,0.423265,-0.002908,-0.004222,-0.400446,0.400446,-0.0978
neural_dqn,full_raw_proxy,0,acquisition,2000,2000,0.95,0.05,0.468,0.49,0.554,0.74788,0.446,0.454,0.1,0.44324,0.443273,0.426233,0.01704,3.3e-05,0.492472,0.492472,-0.497007
