feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
phase_only,2,acquisition,1700,1700,0.95,0.05,0.511333,0.533333,0.5,0.749945,0.5,0.0,0.5,0.388482,0.388561,0.388293,0.000268,7.9e-05,-0.003348,0.003348,0.0
phase_only,2,acquisition,1800,1800,0.95,0.05,0.424667,0.446667,0.5,0.749831,0.5,0.0,0.5,0.382728,0.381798,0.382111,-0.000313,-0.00093,0.010772,0.010772,0.0
phase_only,2,acquisition,1900,1900,0.95,0.05,0.461333,0.483333,0.6,0.750774,0.4,0.3,0.3,0.37034,0.374883,0.374502,0.000381,0.004543,0.001602,0.001602,-0.00347
phase_only,2,acquisition,2000,2000,0.95,0.05,0.471333,0.493333,0.5,0.749821,0.5,0.1,0.4,0.369237,0.368657,0.368332,0.000325,-0.000581,0.004001,0.004001,-0.007735
phase_only,2,acquisition,2100,2100,0.95,0.05,0.508,0.53,0.4,0.748794,0.6,0.4,0.0,0.371483,0.365632,0.365025,0.000607,-0.005851,0.003741,0.003741,-0.003741
phase_only,2,acquisition,2200,2200,0.95,0.05,0.471333,0.493333,0.4,0.748608,0.6,0.0,0.4,0.367442,0.359673,0.360442,-0.000769,-0.007769,0.002134,0.002134,0.0
phase_only,2,acquisition,2300,2300,0.95,0.05,0.461333,0.483333,0.5,0.749535,0.5,0.5,0.0,0.358657,0.356665,0.356142,0.000523,-0.001992,-0.005339,0.005339,0.005339
phase_only,2,acquisition,2400,2400,0.95,0.05,0.464667,0.486667,0.5,0.749854,0.5,0.0,0.5,0.35294,0.352356,0.352257,9.9e-05,-0.000584,-0.000667,0.000667,0.0
phase_only,2,acquisition,2500,2500,0.95,0.05,0.481333,0.503333,0.6,0.75063,0.4,0.0,0.6,0.344258,0.347197,0.347998,-0.000801,0.002939,0.0096,0.0096,0.0
phase_only,2,acquisition,2600,2600,0.95,0.05,0.438,0.46,0.5,0.750437,0.5,0.0,0.5,0.336539,0.338282,0.33932,-0.001037,0.001743,0.002678,0.002678,0.0
phase_only,2,acquisition,2700,2700,0.95,0.05,0.511333,0.533333,0.3,0.747636,0.7,0.3,0.0,0.349,0.336745,0.336469,0.000276,-0.012254,0.011239,0.011239,-0.011239
phase_only,2,acquisition,2800,2800,0.95,0.05,0.488,0.51,0.4,0.748272,0.6,0.0,0.4,0.347827,0.338809,0.338723,8.6e-05,-0.009018,0.004805,0.004805,0.0
phase_only,2,acquisition,2900,2900,0.95,0.05,0.501333,0.523333,0.3,0.747291,0.7,0.3,0.0,0.354149,0.341021,0.339319,0.001702,-0.013128,0.001068,0.001068,-0.001068
phase_only,2,acquisition,3000,3000,0.95,0.05,0.481333,0.503333,0.4,0.748896,0.6,0.0,0.4,0.344911,0.339456,0.338988,0.000468,-0.005455,-0.003467,0.003467,0.0
phase_only,2,reversal,1,3001,0.05,0.95,0.524667,0.546667,0.4,0.748932,0.6,0.0,0.4,0.344709,0.339417,0.338986,0.00043,-0.005293,-0.002416,0.002416,0.0
phase_only,2,reversal,100,3100,0.05,0.95,0.508,0.53,0.5,0.749536,0.5,0.0,0.5,0.340774,0.338285,0.338455,-0.000169,-0.002488,-0.006686,0.006686,0.0
phase_only,2,reversal,200,3200,0.05,0.95,0.474667,0.496667,0.4,0.748413,0.6,0.0,0.4,0.345263,0.336927,0.33692,7e-06,-0.008336,-0.012267,0.012267,0.0
phase_only,2,reversal,300,3300,0.05,0.95,0.434667,0.456667,0.3,0.747681,0.7,0.0,0.3,0.349326,0.337017,0.337164,-0.000147,-0.01231,0.007385,0.007385,0.0
phase_only,2,reversal,400,3400,0.05,0.95,0.494667,0.516667,0.3,0.746708,0.7,0.0,0.3,0.355697,0.338067,0.338488,-0.00042,-0.01763,-0.009741,0.009741,0.0
phase_only,2,reversal,500,3500,0.05,0.95,0.464667,0.486667,0.3,0.746851,0.7,0.2,0.1,0.357424,0.340938,0.340781,0.000157,-0.016486,-0.000934,0.000934,0.007735
phase_only,2,reversal,600,3600,0.05,0.95,0.421333,0.443333,0.3,0.746774,0.7,0.0,0.3,0.360674,0.343173,0.343927,-0.000754,-0.0175,0.000135,0.000135,0.0
phase_only,2,reversal,700,3700,0.05,0.95,0.491333,0.513333,0.3,0.746968,0.7,0.2,0.1,0.362443,0.346645,0.346386,0.000259,-0.015798,-0.001868,0.001868,-0.000534
phase_only,2,reversal,800,3800,0.05,0.95,0.414667,0.436667,0.3,0.747802,0.7,0.3,0.0,0.360776,0.349064,0.349278,-0.000213,-0.011712,0.009716,0.009716,-0.009716
phase_only,2,reversal,900,3900,0.05,0.95,0.451333,0.473333,0.4,0.748317,0.6,0.3,0.1,0.356358,0.347649,0.347446,0.000203,-0.008709,-0.001873,0.001873,0.000401
phase_only,2,reversal,1000,4000,0.05,0.95,0.528,0.55,0.4,0.749045,0.6,0.0,0.4,0.350093,0.344497,0.345416,-0.000918,-0.005596,-0.017508,0.017508,0.0
phase_only,2,reversal,1100,4100,0.05,0.95,0.484667,0.506667,0.3,0.747266,0.7,0.0,0.3,0.35825,0.342784,0.344379,-0.001595,-0.015466,-0.006268,0.006268,0.0
phase_only,2,reversal,1200,4200,0.05,0.95,0.444667,0.466667,0.3,0.747669,0.7,0.0,0.3,0.356836,0.343482,0.345102,-0.001621,-0.013354,0.00241,0.00241,0.0
phase_only,2,reversal,1300,4300,0.05,0.95,0.441333,0.463333,0.3,0.747581,0.7,0.0,0.3,0.356563,0.343423,0.344012,-0.000589,-0.01314,0.008167,0.008167,0.0
phase_only,2,reversal,1400,4400,0.05,0.95,0.488,0.51,0.2,0.745133,0.8,0.0,0.2,0.37153,0.345468,0.346094,-0.000626,-0.026063,0.011202,0.011202,0.0
phase_only,2,reversal,1500,4500,0.05,0.95,0.498,0.52,0.2,0.744954,0.8,0.0,0.2,0.378177,0.351354,0.351727,-0.000374,-0.026823,-0.008006,0.008006,0.0
phase_only,2,extinction,1,4501,0.5,0.5,0.511333,0.533333,0.2,0.74501,0.8,0.0,0.2,0.377938,0.351513,0.351728,-0.000215,-0.026426,-0.010135,0.010135,0.0
phase_only,2,extinction,100,4600,0.5,0.5,0.568,0.59,0.3,0.746018,0.7,0.0,0.3,0.37563,0.354468,0.354737,-0.000269,-0.021162,-0.000933,0.000933,0.0
phase_only,2,extinction,200,4700,0.5,0.5,0.471333,0.493333,0.4,0.748168,0.6,0.4,0.0,0.364782,0.356044,0.354698,0.001346,-0.008739,-0.019201,0.019201,0.019201
phase_only,2,extinction,300,4800,0.5,0.5,0.504667,0.526667,0.4,0.748946,0.6,0.4,0.0,0.359167,0.354089,0.353444,0.000645,-0.005077,-0.005067,0.005067,0.005067
phase_only,2,extinction,400,4900,0.5,0.5,0.494667,0.516667,0.5,0.749359,0.5,0.0,0.5,0.354142,0.350186,0.351144,-0.000958,-0.003956,0.018001,0.018001,0.0
phase_only,2,extinction,500,5000,0.5,0.5,0.508,0.53,0.5,0.750015,0.5,0.0,0.5,0.347367,0.346852,0.347871,-0.001018,-0.000515,-0.017334,0.017334,0.0
phase_only,2,extinction,600,5100,0.5,0.5,0.538,0.56,0.4,0.749117,0.6,0.0,0.4,0.349142,0.343603,0.345002,-0.001399,-0.005539,-0.006402,0.006402,0.0
phase_only,2,extinction,700,5200,0.5,0.5,0.524667,0.546667,0.3,0.747118,0.7,0.0,0.3,0.358585,0.343105,0.343534,-0.000429,-0.01548,-0.0096,0.0096,0.0
phase_only,2,extinction,800,5300,0.5,0.5,0.481333,0.503333,0.3,0.747436,0.7,0.0,0.3,0.356221,0.342456,0.342828,-0.000372,-0.013766,0.015733,0.015733,0.0
phase_only,2,extinction,900,5400,0.5,0.5,0.504667,0.526667,0.3,0.747596,0.7,0.0,0.3,0.356117,0.343061,0.343638,-0.000577,-0.013056,0.039096,0.039096,0.0
phase_only,2,extinction,1000,5500,0.5,0.5,0.431333,0.453333,0.4,0.749001,0.6,0.4,0.0,0.34617,0.341847,0.340477,0.001369,-0.004323,0.021603,0.021603,-0.021603
phase_only,2,extinction,1100,5600,0.5,0.5,0.484667,0.506667,0.4,0.748072,0.6,0.4,0.0,0.349253,0.340358,0.338468,0.001891,-0.008895,-0.028538,0.028538,0.028538
phase_only,2,extinction,1200,5700,0.5,0.5,0.494667,0.516667,0.3,0.747589,0.7,0.0,0.3,0.350542,0.338071,0.337702,0.000369,-0.012471,-0.006,0.006,0.0
phase_only,2,extinction,1300,5800,0.5,0.5,0.478,0.5,0.3,0.747265,0.7,0.3,0.0,0.3516,0.337451,0.337039,0.000412,-0.014149,-0.005071,0.005071,0.005071
phase_only,2,extinction,1400,5900,0.5,0.5,0.474667,0.496667,0.3,0.746997,0.7,0.3,0.0,0.353185,0.337572,0.337224,0.000347,-0.015613,-0.01734,0.01734,0.01734
phase_only,2,extinction,1500,6000,0.5,0.5,0.461333,0.483333,0.3,0.746988,0.7,0.0,0.3,0.352875,0.336439,0.337256,-0.000817,-0.016436,-0.03508,0.03508,0.0
phase_only,3,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.752399,0.0,0.0,1.0,-0.008642,-0.005567,0.008961,-0.014529,0.003075,0.0,0.0,0.0
phase_only,3,acquisition,100,100,0.95,0.05,0.414667,0.436667,0.0,0.743596,1.0,0.0,0.0,0.070397,0.03149,0.039041,-0.007551,-0.038907,0.0,0.0,0.0
phase_only,3,acquisition,200,200,0.95,0.05,0.464667,0.486667,0.1,0.744563,0.9,0.0,0.1,0.126397,0.09567,0.098642,-0.002972,-0.030727,0.001468,0.001468,0.0
phase_only,3,acquisition,300,300,0.95,0.05,0.484667,0.506667,0.3,0.745542,0.7,0.0,0.3,0.175855,0.150475,0.153218,-0.002743,-0.025379,-0.011734,0.011734,0.0
phase_only,3,acquisition,400,400,0.95,0.05,0.478,0.5,0.3,0.745755,0.7,0.0,0.3,0.228586,0.205079,0.206771,-0.001693,-0.023507,0.0024,0.0024,0.0
phase_only,3,acquisition,500,500,0.95,0.05,0.511333,0.533333,0.4,0.746646,0.6,0.0,0.4,0.272821,0.254769,0.255391,-0.000621,-0.018052,0.004815,0.004815,0.0
phase_only,3,acquisition,600,600,0.95,0.05,0.471333,0.493333,0.3,0.746537,0.7,0.0,0.3,0.311574,0.295035,0.29257,0.002465,-0.01654,-0.004267,0.004267,0.0
phase_only,3,acquisition,700,700,0.95,0.05,0.424667,0.446667,0.4,0.748695,0.6,0.2,0.2,0.330928,0.326076,0.32321,0.002866,-0.004852,-0.00698,0.00698,-0.004564
phase_only,3,acquisition,800,800,0.95,0.05,0.394667,0.416667,0.4,0.748181,0.6,0.1,0.3,0.35252,0.343729,0.342679,0.001049,-0.008792,0.009311,0.009311,0.000411
phase_only,3,acquisition,900,900,0.95,0.05,0.454667,0.476667,0.4,0.747034,0.6,0.0,0.4,0.372368,0.355725,0.357357,-0.001632,-0.016643,-0.016565,0.016565,0.0
phase_only,3,acquisition,1000,1000,0.95,0.05,0.474667,0.496667,0.4,0.748536,0.6,0.0,0.4,0.380411,0.372247,0.373088,-0.000841,-0.008165,-0.006936,0.006936,0.0
phase_only,3,acquisition,1100,1100,0.95,0.05,0.491333,0.513333,0.4,0.74816,0.6,0.3,0.1,0.389967,0.3804,0.380352,4.8e-05,-0.009567,0.013337,0.013337,-0.006002
phase_only,3,acquisition,1200,1200,0.95,0.05,0.438,0.46,0.4,0.747775,0.6,0.2,0.2,0.398644,0.386714,0.387155,-0.000441,-0.01193,-0.012609,0.012609,0.004292
phase_only,3,acquisition,1300,1300,0.95,0.05,0.454667,0.476667,0.4,0.748536,0.6,0.3,0.1,0.399812,0.392827,0.391897,0.00093,-0.006986,0.013098,0.013098,-0.012162
phase_only,3,acquisition,1400,1400,0.95,0.05,0.494667,0.516667,0.5,0.749464,0.5,0.0,0.5,0.395163,0.391174,0.393119,-0.001946,-0.00399,0.012031,0.012031,0.0
phase_only,3,acquisition,1500,1500,0.95,0.05,0.531333,0.553333,0.5,0.74927,0.5,0.2,0.3,0.39353,0.389706,0.389859,-0.000152,-0.003824,0.006058,0.006058,0.000808
phase_only,3,acquisition,1600,1600,0.95,0.05,0.441333,0.463333,0.5,0.749403,0.5,0.0,0.5,0.391327,0.387744,0.388582,-0.000838,-0.003583,-0.00067,0.00067,0.0
phase_only,3,acquisition,1700,1700,0.95,0.05,0.531333,0.553333,0.5,0.749107,0.5,0.5,0.0,0.390194,0.386152,0.385319,0.000833,-0.004042,-0.005384,0.005384,0.005384
phase_only,3,acquisition,1800,1800,0.95,0.05,0.421333,0.443333,0.4,0.74851,0.6,0.0,0.4,0.394555,0.386717,0.386827,-0.000111,-0.007838,0.009144,0.009144,0.0
phase_only,3,acquisition,1900,1900,0.95,0.05,0.501333,0.523333,0.4,0.748261,0.6,0.0,0.4,0.397734,0.388203,0.388875,-0.000672,-0.009531,0.003205,0.003205,0.0
phase_only,3,acquisition,2000,2000,0.95,0.05,0.518,0.54,0.5,0.749142,0.5,0.5,0.0,0.393093,0.389301,0.388368,0.000933,-0.003792,-0.015403,0.015403,0.015403
phase_only,3,acquisition,2100,2100,0.95,0.05,0.431333,0.453333,0.4,0.748673,0.6,0.3,0.1,0.39558,0.389097,0.38847,0.000627,-0.006484,0.010476,0.010476,-0.014237
phase_only,3,acquisition,2200,2200,0.95,0.05,0.518,0.54,0.5,0.74913,0.5,0.0,0.5,0.391546,0.386463,0.38736,-0.000897,-0.005083,-0.003361,0.003361,0.0
phase_only,3,acquisition,2300,2300,0.95,0.05,0.494667,0.516667,0.5,0.749059,0.5,0.0,0.5,0.38942,0.383525,0.385066,-0.001541,-0.005896,0.005338,0.005338,0.0
phase_only,3,acquisition,2400,2400,0.95,0.05,0.458,0.48,0.5,0.750191,0.5,0.0,0.5,0.379033,0.38006,0.380231,-0.000172,0.001026,0.010679,0.010679,0.0
phase_only,3,acquisition,2500,2500,0.95,0.05,0.454667,0.476667,0.4,0.74863,0.6,0.4,0.0,0.383115,0.376259,0.375809,0.00045,-0.006856,-0.00961,0.00961,0.00961
phase_only,3,acquisition,2600,2600,0.95,0.05,0.454667,0.476667,0.5,0.749593,0.5,0.0,0.5,0.374486,0.372261,0.372524,-0.000263,-0.002225,-0.011359,0.011359,0.0
phase_only,3,acquisition,2700,2700,0.95,0.05,0.568,0.59,0.5,0.749497,0.5,0.0,0.5,0.370563,0.367922,0.368033,-0.000111,-0.002641,-0.01302,0.01302,0.0
phase_only,3,acquisition,2800,2800,0.95,0.05,0.454667,0.476667,0.4,0.748115,0.6,0.2,0.2,0.375574,0.365769,0.365629,0.00014,-0.009806,-0.024574,0.024574,0.010951
phase_only,3,acquisition,2900,2900,0.95,0.05,0.488,0.51,0.3,0.747267,0.7,0.0,0.3,0.38303,0.368437,0.368744,-0.000307,-0.014592,-0.00934,0.00934,0.0
phase_only,3,acquisition,3000,3000,0.95,0.05,0.484667,0.506667,0.4,0.747535,0.6,0.0,0.4,0.384857,0.371299,0.372189,-0.000891,-0.013558,0.0008,0.0008,0.0
phase_only,3,reversal,1,3001,0.05,0.95,0.494667,0.516667,0.4,0.747564,0.6,0.0,0.4,0.384725,0.371313,0.372214,-0.000902,-0.013412,-0.000267,0.000267,0.0
phase_only,3,reversal,100,3100,0.05,0.95,0.468,0.49,0.3,0.747004,0.7,0.0,0.3,0.392511,0.375795,0.377226,-0.001431,-0.016715,0.00427,0.00427,0.0
phase_only,3,reversal,200,3200,0.05,0.95,0.441333,0.463333,0.4,0.747991,0.6,0.0,0.4,0.390458,0.379228,0.380244,-0.001016,-0.01123,-0.006694,0.006694,0.0
phase_only,3,reversal,300,3300,0.05,0.95,0.518,0.54,0.4,0.747962,0.6,0.4,0.0,0.389014,0.378565,0.378182,0.000383,-0.010449,-0.000537,0.000537,0.000537
phase_only,3,reversal,400,3400,0.05,0.95,0.464667,0.486667,0.4,0.748434,0.6,0.4,0.0,0.386359,0.378835,0.37781,0.001025,-0.007524,-0.016011,0.016011,0.016011
phase_only,3,reversal,500,3500,0.05,0.95,0.488,0.51,0.5,0.750319,0.5,0.0,0.5,0.372935,0.374226,0.374994,-0.000768,0.001291,0.006001,0.006001,0.0
phase_only,3,reversal,600,3600,0.05,0.95,0.498,0.52,0.3,0.747402,0.7,0.3,0.0,0.386305,0.372442,0.372731,-0.000289,-0.013862,0.000134,0.000134,-0.000134
phase_only,3,reversal,700,3700,0.05,0.95,0.471333,0.493333,0.3,0.746343,0.7,0.1,0.2,0.394305,0.374698,0.375221,-0.000523,-0.019607,-0.004934,0.004934,-0.002801
phase_only,3,reversal,800,3800,0.05,0.95,0.454667,0.476667,0.3,0.746769,0.7,0.0,0.3,0.396762,0.378463,0.380396,-0.001933,-0.018299,-0.001738,0.001738,0.0
phase_only,3,reversal,900,3900,0.05,0.95,0.434667,0.456667,0.3,0.74657,0.7,0.0,0.3,0.400946,0.382594,0.383039,-0.000446,-0.018353,0.00591,0.00591,0.0
phase_only,3,reversal,1000,4000,0.05,0.95,0.461333,0.483333,0.5,0.749255,0.5,0.2,0.3,0.386011,0.38241,0.382039,0.000371,-0.003601,0.002672,0.002672,-0.006947
phase_only,3,reversal,1100,4100,0.05,0.95,0.501333,0.523333,0.4,0.749037,0.6,0.4,0.0,0.382339,0.377793,0.377098,0.000695,-0.004546,-0.007749,0.007749,0.007749
phase_only,3,reversal,1200,4200,0.05,0.95,0.421333,0.443333,0.4,0.748643,0.6,0.0,0.4,0.381976,0.374482,0.375073,-0.000591,-0.007494,0.000808,0.000808,0.0
phase_only,3,reversal,1300,4300,0.05,0.95,0.451333,0.473333,0.4,0.748992,0.6,0.0,0.4,0.3789,0.372844,0.374042,-0.001198,-0.006056,0.012039,0.012039,0.0
phase_only,3,reversal,1400,4400,0.05,0.95,0.458,0.48,0.5,0.7501,0.5,0.0,0.5,0.368027,0.368288,0.368843,-0.000556,0.000261,0.010675,0.010675,0.0
phase_only,3,reversal,1500,4500,0.05,0.95,0.501333,0.523333,0.6,0.751105,0.4,0.5,0.1,0.357074,0.36323,0.362971,0.000259,0.006156,-0.000267,0.000267,0.004012
phase_only,3,extinction,1,4501,0.5,0.5,0.511333,0.533333,0.6,0.751147,0.4,0.5,0.1,0.356796,0.363175,0.362918,0.000257,0.00638,0.017608,0.017608,-0.026679
phase_only,3,extinction,100,4600,0.5,0.5,0.448,0.47,0.7,0.752169,0.3,0.0,0.7,0.344262,0.355456,0.356159,-0.000703,0.011194,0.030537,0.030537,0.0
phase_only,3,extinction,200,4700,0.5,0.5,0.484667,0.506667,0.6,0.750432,0.4,0.2,0.4,0.345364,0.347497,0.347862,-0.000365,0.002133,0.016,0.016,-0.032
phase_only,3,extinction,300,4800,0.5,0.5,0.464667,0.486667,0.4,0.748679,0.6,0.0,0.4,0.35183,0.344058,0.345292,-0.001235,-0.007773,0.005867,0.005867,0.0
phase_only,3,extinction,400,4900,0.5,0.5,0.514667,0.536667,0.4,0.7481,0.6,0.0,0.4,0.355144,0.344013,0.345676,-0.001663,-0.01113,-0.008002,0.008002,0.0
phase_only,3,extinction,500,5000,0.5,0.5,0.441333,0.463333,0.4,0.748278,0.6,0.0,0.4,0.356391,0.346268,0.347843,-0.001574,-0.010123,0.002401,0.002401,0.0
phase_only,3,extinction,600,5100,0.5,0.5,0.511333,0.533333,0.4,0.747877,0.6,0.0,0.4,0.359072,0.346976,0.348325,-0.001349,-0.012096,-0.009867,0.009867,0.0
phase_only,3,extinction,700,5200,0.5,0.5,0.478,0.5,0.4,0.749213,0.6,0.4,0.0,0.351845,0.347561,0.347815,-0.000254,-0.004285,-0.011734,0.011734,0.011734
phase_only,3,extinction,800,5300,0.5,0.5,0.501333,0.523333,0.4,0.748546,0.6,0.0,0.4,0.353948,0.346441,0.346224,0.000217,-0.007507,-0.016804,0.016804,0.0
phase_only,3,extinction,900,5400,0.5,0.5,0.461333,0.483333,0.3,0.747449,0.7,0.0,0.3,0.359204,0.345474,0.345876,-0.000401,-0.013729,0.001467,0.001467,0.0
phase_only,3,extinction,1000,5500,0.5,0.5,0.491333,0.513333,0.3,0.747693,0.7,0.3,0.0,0.357512,0.345695,0.345167,0.000529,-0.011817,-0.020004,0.020004,0.020004
phase_only,3,extinction,1100,5600,0.5,0.5,0.494667,0.516667,0.5,0.749587,0.5,0.5,0.0,0.345469,0.343567,0.34323,0.000337,-0.001902,0.024004,0.024004,-0.024004
phase_only,3,extinction,1200,5700,0.5,0.5,0.498,0.52,0.5,0.750139,0.5,0.0,0.5,0.338841,0.339074,0.339928,-0.000855,0.000232,-0.011333,0.011333,0.0
phase_only,3,extinction,1300,5800,0.5,0.5,0.468,0.49,0.4,0.748549,0.6,0.1,0.3,0.343428,0.334902,0.336225,-0.001323,-0.008526,0.015733,0.015733,0.0044
phase_only,3,extinction,1400,5900,0.5,0.5,0.518,0.54,0.4,0.748698,0.6,0.0,0.4,0.341257,0.333528,0.334838,-0.00131,-0.007728,0.012013,0.012013,0.0
phase_only,3,extinction,1500,6000,0.5,0.5,0.498,0.52,0.3,0.747113,0.7,0.0,0.3,0.350016,0.333803,0.335254,-0.001451,-0.016214,0.013068,0.013068,0.0
phase_only,4,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.758015,0.0,1.0,0.0,-0.034065,0.0314,-0.002182,0.033583,0.065465,0.0,0.0,0.0
phase_only,4,acquisition,100,100,0.95,0.05,0.498,0.52,0.3,0.747208,0.7,0.3,0.0,0.034145,0.023391,0.017259,0.006133,-0.010753,-0.011749,0.011749,0.011749
phase_only,4,acquisition,200,200,0.95,0.05,0.518,0.54,0.1,0.744883,0.9,0.1,0.0,0.086195,0.05953,0.058937,0.000592,-0.026665,0.000402,0.000402,-0.000402
phase_only,4,acquisition,300,300,0.95,0.05,0.488,0.51,0.2,0.744777,0.8,0.2,0.0,0.137355,0.110235,0.10958,0.000654,-0.027121,0.004267,0.004267,-0.004267
phase_only,4,acquisition,400,400,0.95,0.05,0.474667,0.496667,0.3,0.746133,0.7,0.3,0.0,0.179545,0.158597,0.159462,-0.000865,-0.020948,-0.002934,0.002934,0.002934
phase_only,4,acquisition,500,500,0.95,0.05,0.511333,0.533333,0.3,0.747049,0.7,0.2,0.1,0.210897,0.193715,0.196214,-0.002499,-0.017181,0.004955,0.004955,-0.011785
phase_only,4,acquisition,600,600,0.95,0.05,0.541333,0.563333,0.3,0.746561,0.7,0.3,0.0,0.247319,0.229322,0.229235,8.7e-05,-0.017997,-0.010402,0.010402,0.010402
phase_only,4,acquisition,700,700,0.95,0.05,0.428,0.45,0.4,0.746937,0.6,0.0,0.4,0.283251,0.265396,0.268122,-0.002726,-0.017855,0.004295,0.004295,0.0
phase_only,4,acquisition,800,800,0.95,0.05,0.488,0.51,0.4,0.747159,0.6,0.3,0.1,0.310152,0.294152,0.295879,-0.001727,-0.016,0.004002,0.004002,0.0
phase_only,4,acquisition,900,900,0.95,0.05,0.471333,0.493333,0.4,0.74669,0.6,0.3,0.1,0.333255,0.314466,0.31667,-0.002204,-0.018789,0.013336,0.013336,-0.013336
phase_only,4,acquisition,1000,1000,0.95,0.05,0.438,0.46,0.4,0.747131,0.6,0.0,0.4,0.352542,0.335107,0.338793,-0.003686,-0.017435,0.00161,0.00161,0.0
phase_only,4,acquisition,1100,1100,0.95,0.05,0.474667,0.496667,0.4,0.747765,0.6,0.0,0.4,0.368173,0.353868,0.357909,-0.004041,-0.014305,0.002133,0.002133,0.0
phase_only,4,acquisition,1200,1200,0.95,0.05,0.451333,0.473333,0.4,0.746691,0.6,0.3,0.1,0.38613,0.367354,0.369596,-0.002242,-0.018776,-0.001874,0.001874,0.004416
phase_only,4,acquisition,1300,1300,0.95,0.05,0.454667,0.476667,0.4,0.748295,0.6,0.3,0.1,0.388995,0.379013,0.380776,-0.001763,-0.009982,0.006149,0.006149,-0.005614
phase_only,4,acquisition,1400,1400,0.95,0.05,0.441333,0.463333,0.5,0.749156,0.5,0.3,0.2,0.387071,0.381683,0.383377,-0.001694,-0.005388,0.004682,0.004682,-0.007893
phase_only,4,acquisition,1500,1500,0.95,0.05,0.444667,0.466667,0.5,0.749091,0.5,0.0,0.5,0.38714,0.380989,0.383292,-0.002303,-0.006151,0.0,0.0,0.0
phase_only,4,acquisition,1600,1600,0.95,0.05,0.468,0.49,0.5,0.749533,0.5,0.0,0.5,0.380273,0.376953,0.378508,-0.001555,-0.00332,0.010003,0.010003,0.0
phase_only,4,acquisition,1700,1700,0.95,0.05,0.494667,0.516667,0.4,0.748608,0.6,0.0,0.4,0.383329,0.374966,0.376725,-0.001759,-0.008363,0.004537,0.004537,0.0
phase_only,4,acquisition,1800,1800,0.95,0.05,0.511333,0.533333,0.5,0.749685,0.5,0.2,0.3,0.373541,0.371636,0.372265,-0.000629,-0.001905,0.003349,0.003349,-0.001607
phase_only,4,acquisition,1900,1900,0.95,0.05,0.461333,0.483333,0.5,0.749415,0.5,0.0,0.5,0.370756,0.366781,0.368347,-0.001566,-0.003975,-0.002001,0.002001,0.0
phase_only,4,acquisition,2000,2000,0.95,0.05,0.468,0.49,0.5,0.748915,0.5,0.3,0.2,0.371606,0.365405,0.366327,-0.000922,-0.006201,0.000667,0.000667,0.008136
phase_only,4,acquisition,2100,2100,0.95,0.05,0.491333,0.513333,0.5,0.749331,0.5,0.4,0.1,0.368187,0.365168,0.364618,0.00055,-0.003018,-0.004668,0.004668,0.009603
phase_only,4,acquisition,2200,2200,0.95,0.05,0.464667,0.486667,0.5,0.749839,0.5,0.2,0.3,0.362092,0.360285,0.361955,-0.00167,-0.001807,-0.012674,0.012674,0.00587
phase_only,4,acquisition,2300,2300,0.95,0.05,0.461333,0.483333,0.5,0.749644,0.5,0.3,0.2,0.357239,0.354731,0.355877,-0.001146,-0.002508,0.011351,0.011351,-0.01509
phase_only,4,acquisition,2400,2400,0.95,0.05,0.494667,0.516667,0.4,0.748287,0.6,0.2,0.2,0.360907,0.350729,0.352575,-0.001846,-0.010178,0.007743,0.007743,-0.007209
phase_only,4,acquisition,2500,2500,0.95,0.05,0.471333,0.493333,0.4,0.74797,0.6,0.0,0.4,0.364431,0.351485,0.35496,-0.003475,-0.012947,0.004,0.004,0.0
phase_only,4,acquisition,2600,2600,0.95,0.05,0.471333,0.493333,0.4,0.747737,0.6,0.1,0.3,0.366715,0.353737,0.355417,-0.00168,-0.012978,0.0008,0.0008,-0.001867
phase_only,4,acquisition,2700,2700,0.95,0.05,0.521333,0.543333,0.4,0.748824,0.6,0.1,0.3,0.36187,0.354406,0.356435,-0.002029,-0.007464,0.0,0.0,0.009375
phase_only,4,acquisition,2800,2800,0.95,0.05,0.478,0.5,0.4,0.748422,0.6,0.1,0.3,0.363373,0.354283,0.355545,-0.001262,-0.00909,-0.007734,0.007734,-0.0024
phase_only,4,acquisition,2900,2900,0.95,0.05,0.441333,0.463333,0.4,0.748535,0.6,0.1,0.3,0.364335,0.355501,0.357281,-0.00178,-0.008834,0.006703,0.006703,0.0
phase_only,4,acquisition,3000,3000,0.95,0.05,0.508,0.53,0.5,0.749166,0.5,0.4,0.1,0.359061,0.354775,0.354748,2.7e-05,-0.004285,0.012047,0.012047,-0.015528
phase_only,4,reversal,1,3001,0.05,0.95,0.471333,0.493333,0.4,0.749096,0.6,0.4,0.0,0.359413,0.354738,0.354738,0.0,-0.004674,-0.0024,0.0024,0.0024
phase_only,4,reversal,100,3100,0.05,0.95,0.444667,0.466667,0.5,0.749309,0.5,0.4,0.1,0.355978,0.352245,0.352516,-0.000271,-0.003732,-0.008024,0.008024,0.005617
