agent_type,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
linear_dqn,9,extinction,200,4700,0.5,0.5,0.464667,0.486667,0.645,0.764924,0.355,0.499,0.146,0.326101,0.412016,0.416932,-0.004916,0.085915,-0.708583,0.708583,1.0
linear_dqn,9,extinction,300,4800,0.5,0.5,0.474667,0.496667,0.755667,0.768937,0.244333,0.503333,0.252333,0.299361,0.407292,0.412764,-0.005473,0.10793,-0.491946,0.491946,1.0
linear_dqn,9,extinction,400,4900,0.5,0.5,0.471333,0.493333,0.747,0.768782,0.253,0.501667,0.245333,0.294497,0.400955,0.406901,-0.005947,0.106458,-0.507692,0.507692,1.0
linear_dqn,9,extinction,500,5000,0.5,0.5,0.434667,0.456667,0.749667,0.770297,0.250333,0.308,0.441667,0.280593,0.392976,0.401716,-0.00874,0.112383,-0.50709,0.50709,0.608295
linear_dqn,9,extinction,600,5100,0.5,0.5,0.494667,0.516667,0.759667,0.77026,0.240333,0.260333,0.499333,0.27812,0.389762,0.39745,-0.007687,0.111642,-0.502089,0.502089,0.499361
linear_dqn,9,extinction,700,5200,0.5,0.5,0.411333,0.433333,0.702333,0.766443,0.297667,0.246333,0.456,0.296261,0.387527,0.39214,-0.004613,0.091265,-0.597724,0.597724,0.490704
linear_dqn,9,extinction,800,5300,0.5,0.5,0.514667,0.536667,0.685,0.764565,0.315,0.344333,0.340667,0.307352,0.392071,0.389353,0.002718,0.084719,-0.62212,0.62212,0.697502
linear_dqn,9,extinction,900,5400,0.5,0.5,0.508,0.53,0.597667,0.761656,0.402333,0.291667,0.306,0.32189,0.388494,0.387421,0.001073,0.066605,-0.809524,0.809524,0.579854
linear_dqn,9,extinction,1000,5500,0.5,0.5,0.511333,0.533333,0.647333,0.761774,0.352667,0.3,0.347333,0.317179,0.383577,0.383383,0.000195,0.066398,-0.705804,0.705804,0.5996
linear_dqn,9,extinction,1100,5600,0.5,0.5,0.514667,0.536667,0.586,0.759379,0.414,0.298,0.288,0.326329,0.380077,0.37828,0.001797,0.053748,-0.799228,0.799228,0.618257
linear_dqn,9,extinction,1200,5700,0.5,0.5,0.484667,0.506667,0.548,0.75867,0.452,0.293667,0.254333,0.323376,0.372591,0.371414,0.001177,0.049215,-0.898608,0.898608,0.590879
linear_dqn,9,extinction,1300,5800,0.5,0.5,0.514667,0.536667,0.502,0.757771,0.498,0.308667,0.193333,0.323716,0.36795,0.366515,0.001436,0.044234,-1.0,1.0,0.614874
linear_dqn,9,extinction,1400,5900,0.5,0.5,0.478,0.5,0.647,0.758635,0.353,0.297,0.35,0.315353,0.366715,0.361371,0.005344,0.051362,-0.710738,0.710738,0.590066
linear_dqn,9,extinction,1500,6000,0.5,0.5,0.441333,0.463333,0.546,0.755678,0.454,0.302,0.244,0.329074,0.36456,0.35845,0.00611,0.035486,-0.898417,0.898417,0.610512
neural_dqn,0,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.7609,0.0,0.0,1.0,-0.081521,-0.099834,0.012119,-0.111952,-0.018313,0.0,0.0,0.0
neural_dqn,0,acquisition,100,100,0.95,0.05,0.501333,0.523333,0.496333,0.745249,0.503667,0.157,0.339333,0.397222,0.368946,0.374723,-0.005777,-0.028277,0.402287,0.402287,0.302699
neural_dqn,0,acquisition,200,200,0.95,0.05,0.458,0.48,0.664667,0.748395,0.335333,0.207,0.457667,0.520183,0.508128,0.513766,-0.005638,-0.012055,0.694751,0.694751,-0.400129
neural_dqn,0,acquisition,300,300,0.95,0.05,0.478,0.5,0.903667,0.751335,0.096333,0.048667,0.855,0.473664,0.461978,0.490163,-0.028184,-0.011686,0.1937,0.1937,-0.096817
neural_dqn,0,acquisition,400,400,0.95,0.05,0.464667,0.486667,0.951667,0.753997,0.048333,0.705333,0.246333,0.470001,0.501567,0.486517,0.01505,0.031566,0.097512,0.097512,-0.594486
neural_dqn,0,acquisition,500,500,0.95,0.05,0.448,0.47,0.657,0.746213,0.343,0.154,0.503,0.486894,0.447769,0.476196,-0.028427,-0.039125,0.488257,0.488257,-0.299611
neural_dqn,0,acquisition,600,600,0.95,0.05,0.544667,0.566667,1.0,0.751256,0.0,0.734333,0.265667,0.460549,0.478811,0.46121,0.017601,0.018262,0.0,0.0,-0.304983
neural_dqn,0,acquisition,700,700,0.95,0.05,0.471333,0.493333,0.95,0.753291,0.05,0.85,0.1,0.461957,0.496074,0.471208,0.024866,0.034117,-0.09849,0.09849,0.096756
neural_dqn,0,acquisition,800,800,0.95,0.05,0.424667,0.446667,0.905333,0.749884,0.094667,0.344,0.561333,0.476419,0.4788,0.474255,0.004544,0.002381,0.205648,0.205648,0.101889
neural_dqn,0,acquisition,900,900,0.95,0.05,0.514667,0.536667,0.944,0.755671,0.056,0.0,0.944,0.403228,0.430487,0.435305,-0.004818,0.027259,0.103704,0.103704,0.0
neural_dqn,0,acquisition,1000,1000,0.95,0.05,0.498,0.52,1.0,0.752839,0.0,0.096667,0.903333,0.464456,0.475817,0.481565,-0.005748,0.011361,0.0,0.0,-0.201249
neural_dqn,0,acquisition,1100,1100,0.95,0.05,0.454667,0.476667,0.388,0.746298,0.612,0.334333,0.053667,0.430944,0.423339,0.405175,0.018164,-0.007605,-0.604439,0.604439,0.706338
neural_dqn,0,acquisition,1200,1200,0.95,0.05,0.491333,0.513333,0.805333,0.750937,0.194667,0.0,0.805333,0.462259,0.461156,0.470294,-0.009139,-0.001103,-0.398091,0.398091,0.0
neural_dqn,0,acquisition,1300,1300,0.95,0.05,0.501333,0.523333,1.0,0.757629,0.0,0.144,0.856,0.442257,0.467417,0.491124,-0.023708,0.02516,0.0,0.0,-0.299584
neural_dqn,0,acquisition,1400,1400,0.95,0.05,0.498,0.52,0.698333,0.747238,0.301667,0.046333,0.652,0.489082,0.469487,0.476601,-0.007114,-0.019596,0.009095,0.009095,-0.095994
neural_dqn,0,acquisition,1500,1500,0.95,0.05,0.481333,0.503333,1.0,0.752841,0.0,0.446333,0.553667,0.389729,0.40913,0.402566,0.006564,0.019401,0.0,0.0,-0.498977
neural_dqn,0,acquisition,1600,1600,0.95,0.05,0.498,0.52,1.0,0.755001,0.0,0.848667,0.151333,0.407263,0.449477,0.42634,0.023137,0.042215,0.0,0.0,-0.101731
neural_dqn,0,acquisition,1700,1700,0.95,0.05,0.484667,0.506667,0.746667,0.746519,0.253333,0.746667,0.0,0.44903,0.456607,0.417249,0.039358,0.007576,-0.305378,0.305378,0.305378
neural_dqn,0,acquisition,1800,1800,0.95,0.05,0.488,0.51,0.396,0.743512,0.604,0.0,0.396,0.459902,0.404099,0.436205,-0.032105,-0.055802,0.612579,0.612579,0.0
neural_dqn,0,acquisition,1900,1900,0.95,0.05,0.468,0.49,0.692333,0.74958,0.307667,0.153667,0.538667,0.424579,0.420357,0.423265,-0.002908,-0.004222,-0.400446,0.400446,-0.0978
neural_dqn,0,acquisition,2000,2000,0.95,0.05,0.468,0.49,0.554,0.74788,0.446,0.454,0.1,0.44324,0.443273,0.426233,0.01704,3.3e-05,0.492472,0.492472,-0.497007
neural_dqn,0,acquisition,2100,2100,0.95,0.05,0.498,0.52,1.0,0.752287,0.0,0.047,0.953,0.38772,0.397119,0.401172,-0.004053,0.009399,0.0,0.0,-0.097645
neural_dqn,0,acquisition,2200,2200,0.95,0.05,0.451333,0.473333,0.904333,0.752297,0.095667,0.541667,0.362667,0.416728,0.433047,0.427006,0.006042,0.016319,0.201545,0.201545,0.289632
neural_dqn,0,acquisition,2300,2300,0.95,0.05,0.498,0.52,0.950667,0.750734,0.049333,0.051333,0.899333,0.421951,0.411772,0.432751,-0.020979,-0.010179,-0.102281,0.102281,-0.106427
neural_dqn,0,acquisition,2400,2400,0.95,0.05,0.478,0.5,0.1,0.74569,0.9,0.0,0.1,0.479169,0.457675,0.45554,0.002135,-0.021493,-0.0024,0.0024,0.0
neural_dqn,0,acquisition,2500,2500,0.95,0.05,0.464667,0.486667,1.0,0.752856,0.0,0.102,0.898,0.41337,0.417316,0.434184,-0.016868,0.003946,0.0,0.0,-0.201448
neural_dqn,0,acquisition,2600,2600,0.95,0.05,0.468,0.49,0.947667,0.753461,0.052333,0.606667,0.341,0.417359,0.444168,0.431656,0.012513,0.026809,-0.102749,0.102749,-0.386819
neural_dqn,0,acquisition,2700,2700,0.95,0.05,0.481333,0.503333,0.802667,0.7507,0.197333,0.0,0.802667,0.418718,0.419256,0.424082,-0.004826,0.000538,-0.398922,0.398922,0.0
neural_dqn,0,acquisition,2800,2800,0.95,0.05,0.424667,0.446667,1.0,0.754001,0.0,0.406,0.594,0.435476,0.461987,0.454347,0.007641,0.026512,0.0,0.0,-0.190039
neural_dqn,0,acquisition,2900,2900,0.95,0.05,0.474667,0.496667,0.849,0.747452,0.151,0.749,0.1,0.411039,0.420228,0.385844,0.034384,0.009189,0.105271,0.105271,-0.103004
neural_dqn,0,acquisition,3000,3000,0.95,0.05,0.461333,0.483333,0.293667,0.744735,0.706333,0.293667,0.0,0.4588,0.44927,0.421573,0.027697,-0.00953,-0.399922,0.399922,0.399922
neural_dqn,0,reversal,1,3001,0.05,0.95,0.494667,0.516667,0.193,0.744481,0.807,0.193,0.0,0.461889,0.449428,0.424142,0.025286,-0.012461,-0.40097,0.40097,0.40097
neural_dqn,0,reversal,100,3100,0.05,0.95,0.468,0.49,0.342667,0.748834,0.657333,0.0,0.342667,0.384293,0.372255,0.381036,-0.008781,-0.012037,0.69932,0.69932,0.0
neural_dqn,0,reversal,200,3200,0.05,0.95,0.474667,0.496667,1.0,0.75255,0.0,0.9,0.1,0.419529,0.441483,0.428998,0.012485,0.021954,0.0,0.0,-0.002667
neural_dqn,0,reversal,300,3300,0.05,0.95,0.424667,0.446667,0.7,0.748272,0.3,0.0,0.7,0.377497,0.360747,0.372162,-0.011415,-0.01675,-0.005639,0.005639,0.0
neural_dqn,0,reversal,400,3400,0.05,0.95,0.471333,0.493333,0.854667,0.749061,0.145333,0.103,0.751667,0.374206,0.371277,0.368058,0.003219,-0.002928,-0.30173,0.30173,0.198714
neural_dqn,0,reversal,500,3500,0.05,0.95,0.488,0.51,0.539,0.748605,0.461,0.441333,0.097667,0.404763,0.406966,0.392438,0.014528,0.002203,-0.898635,0.898635,0.698088
neural_dqn,0,reversal,600,3600,0.05,0.95,0.478,0.5,0.0,0.74532,1.0,0.0,0.0,0.425981,0.402804,0.400333,0.002471,-0.023177,0.0,0.0,0.0
neural_dqn,0,reversal,700,3700,0.05,0.95,0.514667,0.536667,1.0,0.755708,0.0,0.055,0.945,0.391178,0.418202,0.42367,-0.005468,0.027025,0.0,0.0,-0.102676
neural_dqn,0,reversal,800,3800,0.05,0.95,0.494667,0.516667,0.746667,0.749044,0.253333,0.0,0.746667,0.431154,0.413868,0.432092,-0.018224,-0.017286,-0.295439,0.295439,0.0
neural_dqn,0,reversal,900,3900,0.05,0.95,0.498,0.52,1.0,0.754768,0.0,0.9,0.1,0.352674,0.384832,0.374988,0.009844,0.032157,0.0,0.0,-0.000401
neural_dqn,0,reversal,1000,4000,0.05,0.95,0.454667,0.476667,0.104333,0.74561,0.895667,0.051667,0.052667,0.396044,0.382108,0.368056,0.014052,-0.013936,-0.201805,0.201805,0.099936
neural_dqn,0,reversal,1100,4100,0.05,0.95,0.418,0.44,0.0,0.744688,1.0,0.0,0.0,0.441785,0.412486,0.414221,-0.001735,-0.029299,0.0,0.0,0.0
neural_dqn,0,reversal,1200,4200,0.05,0.95,0.494667,0.516667,0.0,0.746572,1.0,0.0,0.0,0.375176,0.35555,0.357694,-0.002144,-0.019626,0.0,0.0,0.0
neural_dqn,0,reversal,1300,4300,0.05,0.95,0.461333,0.483333,1.0,0.749765,0.0,0.953,0.047,0.378808,0.38625,0.373177,0.013073,0.007442,0.0,0.0,0.097645
neural_dqn,0,reversal,1400,4400,0.05,0.95,0.471333,0.493333,1.0,0.75082,0.0,0.699667,0.300333,0.379229,0.386123,0.382342,0.00378,0.006894,0.0,0.0,0.00387
neural_dqn,0,reversal,1500,4500,0.05,0.95,0.461333,0.483333,1.0,0.751586,0.0,0.294333,0.705667,0.3845,0.39277,0.393084,-0.000314,0.00827,0.0,0.0,-0.18985
neural_dqn,0,extinction,1,4501,0.5,0.5,0.468,0.49,1.0,0.750932,0.0,0.404333,0.595667,0.386704,0.392494,0.391279,0.001215,0.00579,0.0,0.0,0.006765
neural_dqn,0,extinction,100,4600,0.5,0.5,0.484667,0.506667,0.0,0.746329,1.0,0.0,0.0,0.440085,0.421388,0.420207,0.001181,-0.018698,0.0,0.0,0.0
neural_dqn,0,extinction,200,4700,0.5,0.5,0.494667,0.516667,1.0,0.752612,0.0,0.849333,0.150667,0.405775,0.424246,0.417507,0.006739,0.018471,0.0,0.0,0.103069
neural_dqn,0,extinction,300,4800,0.5,0.5,0.468,0.49,1.0,0.752075,0.0,0.0,1.0,0.381123,0.386393,0.395119,-0.008727,0.00527,0.0,0.0,0.0
neural_dqn,0,extinction,400,4900,0.5,0.5,0.498,0.52,0.741333,0.749783,0.258667,0.44,0.301333,0.416908,0.419718,0.413759,0.005959,0.00281,-0.512888,0.512888,0.689012
neural_dqn,0,extinction,500,5000,0.5,0.5,0.491333,0.513333,0.594,0.750021,0.406,0.199333,0.394667,0.425047,0.425223,0.425133,9e-05,0.000175,-0.808765,0.808765,0.400268
neural_dqn,0,extinction,600,5100,0.5,0.5,0.461333,0.483333,1.0,0.75161,0.0,0.097333,0.902667,0.386305,0.394513,0.395096,-0.000583,0.008208,0.0,0.0,-0.00898
neural_dqn,0,extinction,700,5200,0.5,0.5,0.508,0.53,0.850667,0.749873,0.149333,0.0,0.850667,0.360731,0.356273,0.361944,-0.005671,-0.004458,0.112247,0.112247,0.0
neural_dqn,0,extinction,800,5300,0.5,0.5,0.524667,0.546667,0.0,0.747316,1.0,0.0,0.0,0.402351,0.389794,0.387223,0.002571,-0.012557,0.0,0.0,0.0
neural_dqn,0,extinction,900,5400,0.5,0.5,0.454667,0.476667,1.0,0.750374,0.0,1.0,0.0,0.413548,0.421789,0.412398,0.00939,0.00824,0.0,0.0,0.0
neural_dqn,0,extinction,1000,5500,0.5,0.5,0.448,0.47,1.0,0.752293,0.0,0.401333,0.598667,0.430734,0.445419,0.44182,0.003599,0.014685,0.0,0.0,-0.206404
neural_dqn,0,extinction,1100,5600,0.5,0.5,0.551333,0.573333,0.200333,0.746467,0.799667,0.0,0.200333,0.400059,0.379435,0.382264,-0.002829,-0.020624,0.403898,0.403898,0.0
neural_dqn,0,extinction,1200,5700,0.5,0.5,0.531333,0.553333,0.548,0.749114,0.452,0.396333,0.151667,0.447284,0.449043,0.439308,0.009735,0.001759,-0.119182,0.119182,0.004894
neural_dqn,0,extinction,1300,5800,0.5,0.5,0.461333,0.483333,0.588667,0.749651,0.411333,0.0,0.588667,0.432752,0.430606,0.431038,-0.000432,-0.002146,-0.802341,0.802341,0.0
neural_dqn,0,extinction,1400,5900,0.5,0.5,0.484667,0.506667,1.0,0.754302,0.0,0.889,0.111,0.379792,0.408137,0.400254,0.007883,0.028346,0.0,0.0,-0.017426
neural_dqn,0,extinction,1500,6000,0.5,0.5,0.508,0.53,1.0,0.751431,0.0,0.098333,0.901667,0.378983,0.384948,0.38747,-0.002522,0.005966,0.0,0.0,-0.195623
neural_dqn,1,acquisition,1,1,0.95,0.05,0.508,0.53,0.0,0.723939,1.0,0.0,0.0,0.076073,-0.137482,-0.022737,-0.114745,-0.213555,0.0,0.0,0.0
neural_dqn,1,acquisition,100,100,0.95,0.05,0.478,0.5,0.749333,0.751414,0.250667,0.102,0.647333,0.332473,0.34385,0.33872,0.00513,0.011377,0.308341,0.308341,-0.203322
neural_dqn,1,acquisition,200,200,0.95,0.05,0.454667,0.476667,0.74,0.750759,0.26,0.74,0.0,0.532265,0.54851,0.53025,0.01826,0.016245,-0.30745,0.30745,0.30745
neural_dqn,1,acquisition,300,300,0.95,0.05,0.518,0.54,0.942333,0.753842,0.057667,0.753667,0.188667,0.546982,0.586287,0.558209,0.028079,0.039306,0.106396,0.106396,0.30554
neural_dqn,1,acquisition,400,400,0.95,0.05,0.454667,0.476667,0.800333,0.748512,0.199667,0.800333,0.0,0.505719,0.518027,0.487673,0.030354,0.012308,0.207416,0.207416,-0.207416
neural_dqn,1,acquisition,500,500,0.95,0.05,0.474667,0.496667,0.149667,0.743528,0.850333,0.051333,0.098333,0.545629,0.502987,0.515764,-0.012777,-0.042642,0.300938,0.300938,-0.103217
neural_dqn,1,acquisition,600,600,0.95,0.05,0.448,0.47,0.848,0.7507,0.152,0.797333,0.050667,0.496942,0.516199,0.492859,0.02334,0.019257,-0.102979,0.102979,-0.003464
neural_dqn,1,acquisition,700,700,0.95,0.05,0.508,0.53,0.195333,0.741388,0.804667,0.0,0.195333,0.536955,0.461294,0.506364,-0.04507,-0.075661,0.204831,0.204831,0.0
neural_dqn,1,acquisition,800,800,0.95,0.05,0.518,0.54,0.894,0.75049,0.106,0.0,0.894,0.479106,0.451821,0.496345,-0.044524,-0.027285,0.197638,0.197638,0.0
neural_dqn,1,acquisition,900,900,0.95,0.05,0.511333,0.533333,0.103667,0.746104,0.896333,0.0,0.103667,0.519405,0.499123,0.498629,0.000494,-0.020282,-0.198342,0.198342,0.0
neural_dqn,1,acquisition,1000,1000,0.95,0.05,0.451333,0.473333,0.348,0.746109,0.652,0.201333,0.146667,0.467988,0.467804,0.436898,0.030906,-0.000184,-0.109272,0.109272,-0.195648
neural_dqn,1,acquisition,1100,1100,0.95,0.05,0.491333,0.513333,0.509,0.749167,0.491,0.0,0.509,0.516093,0.498862,0.518127,-0.019264,-0.017231,-0.402556,0.402556,0.0
neural_dqn,1,acquisition,1200,1200,0.95,0.05,0.488,0.51,0.451,0.747794,0.549,0.3,0.151,0.463276,0.454331,0.450125,0.004206,-0.008945,-0.097061,0.097061,-0.199793
neural_dqn,1,acquisition,1300,1300,0.95,0.05,0.464667,0.486667,1.0,0.754749,0.0,0.0,1.0,0.418403,0.411028,0.459887,-0.048858,-0.007374,0.0,0.0,0.0
neural_dqn,1,acquisition,1400,1400,0.95,0.05,0.464667,0.486667,0.562333,0.749785,0.437667,0.050667,0.511667,0.452469,0.448918,0.452601,-0.003683,-0.003551,0.899315,0.899315,-0.098701
neural_dqn,1,acquisition,1500,1500,0.95,0.05,0.531333,0.553333,1.0,0.755556,0.0,0.579,0.421,0.487445,0.526495,0.512669,0.013826,0.03905,0.0,0.0,0.502609
neural_dqn,1,acquisition,1600,1600,0.95,0.05,0.514667,0.536667,0.0,0.737187,1.0,0.0,0.0,0.529169,0.453527,0.466137,-0.01261,-0.075643,0.0,0.0,0.0
neural_dqn,1,acquisition,1700,1700,0.95,0.05,0.494667,0.516667,0.649667,0.745775,0.350333,0.048,0.601667,0.478788,0.445112,0.461891,-0.016779,-0.033676,0.109024,0.109024,-0.099174
neural_dqn,1,acquisition,1800,1800,0.95,0.05,0.464667,0.486667,0.649,0.748253,0.351,0.0,0.649,0.389338,0.363531,0.38815,-0.024619,-0.025807,-0.289458,0.289458,0.0
neural_dqn,1,acquisition,1900,1900,0.95,0.05,0.484667,0.506667,1.0,0.755786,0.0,0.0,1.0,0.429407,0.445923,0.467688,-0.021765,0.016517,0.0,0.0,0.0
neural_dqn,1,acquisition,2000,2000,0.95,0.05,0.514667,0.536667,0.947,0.750024,0.053,0.0,0.947,0.459629,0.454801,0.462143,-0.007341,-0.004828,0.099749,0.099749,0.0
neural_dqn,1,acquisition,2100,2100,0.95,0.05,0.444667,0.466667,0.678333,0.748855,0.321667,0.0,0.678333,0.407699,0.386973,0.408828,-0.021855,-0.020726,-0.600124,0.600124,0.0
neural_dqn,1,acquisition,2200,2200,0.95,0.05,0.424667,0.446667,0.327333,0.746347,0.672667,0.0,0.327333,0.467034,0.432752,0.45504,-0.022287,-0.034282,0.601347,0.601347,0.0
neural_dqn,1,acquisition,2300,2300,0.95,0.05,0.464667,0.486667,1.0,0.752348,0.0,0.386667,0.613333,0.420071,0.432118,0.432825,-0.000707,0.012047,0.0,0.0,0.792891
neural_dqn,1,acquisition,2400,2400,0.95,0.05,0.498,0.52,0.565,0.750013,0.435,0.0,0.565,0.387402,0.380234,0.39109,-0.010856,-0.007168,-0.904366,0.904366,0.0
neural_dqn,1,acquisition,2500,2500,0.95,0.05,0.454667,0.476667,0.951,0.752361,0.049,0.0,0.951,0.417406,0.428429,0.430837,-0.002408,0.011024,0.101871,0.101871,0.0
neural_dqn,1,acquisition,2600,2600,0.95,0.05,0.521333,0.543333,0.212,0.74524,0.788,0.0,0.212,0.475106,0.45462,0.447444,0.007176,-0.020486,-0.394541,0.394541,0.0
neural_dqn,1,acquisition,2700,2700,0.95,0.05,0.481333,0.503333,1.0,0.755341,0.0,0.749,0.251,0.381668,0.423729,0.403585,0.020145,0.042062,0.0,0.0,0.50267
neural_dqn,1,acquisition,2800,2800,0.95,0.05,0.478,0.5,1.0,0.751416,0.0,0.154333,0.845667,0.4231,0.425295,0.433276,-0.007981,0.002195,0.0,0.0,-0.308051
neural_dqn,1,acquisition,2900,2900,0.95,0.05,0.538,0.56,0.634333,0.748249,0.365667,0.304333,0.33,0.420764,0.424406,0.404743,0.019663,0.003642,-0.595739,0.595739,-0.001726
neural_dqn,1,acquisition,3000,3000,0.95,0.05,0.478,0.5,0.503333,0.74702,0.496667,0.0,0.503333,0.418091,0.384377,0.411051,-0.026674,-0.033713,-0.392645,0.392645,0.0
neural_dqn,1,reversal,1,3001,0.05,0.95,0.458,0.48,0.401667,0.74662,0.598333,0.0,0.401667,0.426344,0.391207,0.416868,-0.025661,-0.035137,-0.192316,0.192316,0.0
neural_dqn,1,reversal,100,3100,0.05,0.95,0.491333,0.513333,0.901333,0.751581,0.098667,0.801333,0.1,0.412716,0.431873,0.415784,0.016089,0.019157,-0.000974,0.000974,0.197954
neural_dqn,1,reversal,200,3200,0.05,0.95,0.538,0.56,1.0,0.755056,0.0,0.234,0.766,0.380672,0.410355,0.406523,0.003831,0.029683,0.0,0.0,0.297939
neural_dqn,1,reversal,300,3300,0.05,0.95,0.471333,0.493333,0.0,0.744276,1.0,0.0,0.0,0.468223,0.437438,0.438215,-0.000778,-0.030785,0.0,0.0,0.0
neural_dqn,1,reversal,400,3400,0.05,0.95,0.491333,0.513333,1.0,0.753702,0.0,0.051667,0.948333,0.432422,0.446126,0.455331,-0.009205,0.013704,0.0,0.0,-0.100259
neural_dqn,1,reversal,500,3500,0.05,0.95,0.504667,0.526667,0.156,0.747214,0.844,0.156,0.0,0.386395,0.373981,0.370457,0.003525,-0.012414,0.298279,0.298279,-0.298279
neural_dqn,1,reversal,600,3600,0.05,0.95,0.501333,0.523333,0.898,0.750799,0.102,0.156333,0.741667,0.418168,0.422092,0.422643,-0.000551,0.003924,-0.196406,0.196406,-0.301027
neural_dqn,1,reversal,700,3700,0.05,0.95,0.498,0.52,0.485,0.74771,0.515,0.0,0.485,0.45101,0.432592,0.442011,-0.009419,-0.018417,-1.0,1.0,0.0
neural_dqn,1,reversal,800,3800,0.05,0.95,0.474667,0.496667,0.852,0.749845,0.148,0.801333,0.050667,0.447771,0.454868,0.442974,0.011894,0.007097,-0.297987,0.297987,0.197324
neural_dqn,1,reversal,900,3900,0.05,0.95,0.498,0.52,0.947333,0.753041,0.052667,0.0,0.947333,0.393929,0.411337,0.409659,0.001678,0.017409,-0.101608,0.101608,0.0
neural_dqn,1,reversal,1000,4000,0.05,0.95,0.484667,0.506667,0.697667,0.748591,0.302333,0.0,0.697667,0.389796,0.382592,0.382182,0.00041,-0.007204,-0.199718,0.199718,0.0
neural_dqn,1,reversal,1100,4100,0.05,0.95,0.464667,0.486667,0.901333,0.750807,0.098667,0.653667,0.247667,0.41725,0.428979,0.417829,0.011149,0.011728,-0.20095,0.20095,0.49863
neural_dqn,1,reversal,1200,4200,0.05,0.95,0.488,0.51,0.35,0.7482,0.65,0.0,0.35,0.428308,0.419117,0.418617,0.000501,-0.00919,0.494797,0.494797,0.0
neural_dqn,1,reversal,1300,4300,0.05,0.95,0.514667,0.536667,0.140333,0.745983,0.859667,0.0,0.140333,0.456192,0.438125,0.433282,0.004843,-0.018067,-0.298793,0.298793,0.0
neural_dqn,1,reversal,1400,4400,0.05,0.95,0.491333,0.513333,1.0,0.752747,0.0,0.151,0.849,0.384746,0.399055,0.399645,-0.000591,0.014309,0.0,0.0,-0.101081
neural_dqn,1,reversal,1500,4500,0.05,0.95,0.438,0.46,1.0,0.751612,0.0,0.046,0.954,0.383501,0.391718,0.392305,-0.000587,0.008218,0.0,0.0,-0.099067
neural_dqn,1,extinction,1,4501,0.5,0.5,0.468,0.49,1.0,0.752268,0.0,0.047667,0.952333,0.378916,0.389806,0.391666,-0.001861,0.01089,0.0,0.0,-0.09508
neural_dqn,1,extinction,100,4600,0.5,0.5,0.451333,0.473333,1.0,0.750582,0.0,0.242333,0.757667,0.367355,0.37129,0.370041,0.001249,0.003936,0.0,0.0,-0.488575
neural_dqn,1,extinction,200,4700,0.5,0.5,0.481333,0.503333,0.059333,0.748501,0.940667,0.059333,0.0,0.385779,0.378123,0.377626,0.000497,-0.007656,0.115584,0.115584,-0.115584
neural_dqn,1,extinction,300,4800,0.5,0.5,0.478,0.5,0.297,0.748837,0.703,0.051,0.246,0.431439,0.423046,0.42634,-0.003294,-0.008393,0.402537,0.402537,-0.104866
neural_dqn,1,extinction,400,4900,0.5,0.5,0.488,0.51,1.0,0.751663,0.0,0.802667,0.197333,0.377171,0.390678,0.383749,0.006929,0.013508,0.0,0.0,0.012336
neural_dqn,1,extinction,500,5000,0.5,0.5,0.458,0.48,1.0,0.754367,0.0,0.545,0.455,0.345854,0.371084,0.368386,0.002698,0.02523,0.0,0.0,-0.108177
neural_dqn,1,extinction,600,5100,0.5,0.5,0.484667,0.506667,0.152667,0.747975,0.847333,0.152667,0.0,0.389768,0.387143,0.374899,0.012244,-0.002626,0.303915,0.303915,-0.303915
neural_dqn,1,extinction,700,5200,0.5,0.5,0.418,0.44,1.0,0.753019,0.0,0.108333,0.891667,0.373278,0.388198,0.390068,-0.00187,0.01492,0.0,0.0,-0.215517
neural_dqn,1,extinction,800,5300,0.5,0.5,0.454667,0.476667,0.948333,0.750609,0.051667,0.547667,0.400667,0.344281,0.349755,0.346418,0.003337,0.005474,0.102378,0.102378,0.098452
neural_dqn,1,extinction,900,5400,0.5,0.5,0.484667,0.506667,0.894333,0.750249,0.105667,0.753667,0.140667,0.373419,0.37802,0.373105,0.004915,0.004601,-0.008975,0.008975,0.298016
neural_dqn,1,extinction,1000,5500,0.5,0.5,0.494667,0.516667,0.052,0.747589,0.948,0.052,0.0,0.3866,0.377303,0.372013,0.005291,-0.009297,0.103243,0.103243,-0.103243
neural_dqn,1,extinction,1100,5600,0.5,0.5,0.508,0.53,1.0,0.751912,0.0,0.441333,0.558667,0.373166,0.384583,0.382797,0.001787,0.011418,0.0,0.0,-0.113544
neural_dqn,1,extinction,1200,5700,0.5,0.5,0.498,0.52,0.044333,0.747466,0.955667,0.044333,0.0,0.388807,0.377046,0.374485,0.002561,-0.011761,0.092618,0.092618,-0.092618
neural_dqn,1,extinction,1300,5800,0.5,0.5,0.474667,0.496667,1.0,0.751684,0.0,0.244667,0.755333,0.377466,0.38718,0.386116,0.001064,0.009713,0.0,0.0,-0.28098
